ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes
114,set001-2-17-2020-A2_114.txt,T1,A-2,A,2,1,0.210962551,0,1.8849,0,0,0,2012.03,0.182115942,2/17/20,14:31:00,15:06:00,2100,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.043,N,25.1000151,-80.437522,,5.98,3.19,8.32,11.62,L,
318,set001-2-17-2020-A2_318.txt,T1,A-2,A,2,1,0.305976272,6101.22,1818.3002,0,6101.22,0.968381523,6300.43,0.483307692,2/17/20,15:39:00,17:34:00,50100,F,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.039,N,25.1284578,-80.4080913,91,7.51,3.31,9,12.27,L,
37,set001-2-17-2020-A2_37.txt,T1,A-2,A,2,1,0,0,1.2566,0,0,0,1977.11,0,2/17/20,15:07:00,15:38:00,45060,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.066,N,25.1755702,-80.36780089,53,7.44,3.07,7.86,11.2,L,
423,set001-2-17-2020-A2_423.txt,T1,A-2,A,2,1,0.274395419,574.47,11.3094,0,541.54,0.291557338,1970.35,0.365290698,2/17/20,14:00:00,14:31:00,1860,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.026,N,25.1820931,-80.3631938,,5.83,2.69,7.11,10.03,L,
426,set001-2-17-2020-A2_426.txt,T1,A-2,A,2,1,0.416135072,8.81,7.5396,0,7.52,0.003961206,2224.07,0.506693548,2/17/20,13:23:00,13:59:00,2160,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.043,N,25.19515,-80.345916,,6.03,3.05,8.01,11,L,
427,set001-2-17-2020-A2_427.txt,T1,A-2,A,2,1,0.267337949,4357.76,1009.0498,0,4319.51,0.678192528,6425.55,0.461985294,2/17/20,11:37:00,13:02:00,5100,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.024,N,25.19515,-80.345916,,5.81,2.78,7.32,10.12,L,
435,set001-2-17-2020-A2_435.txt,T1,A-2,A,2,1,0.400791511,12023.9,4450.8772,112.41,11883.99,0.949530877,12662.99,0.647731959,2/17/20,8:15:00,11:35:00,12000,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.034,N,25.2734885,-80.3040957,,5.93,3.03,7.89,10.85,L,
143,set001-2-17-2020-A3_143.txt,T1,A-3,A,3,1,0.361251666,38.47,14.4509,0,38.47,0.016471213,2335.59,0.400191083,2/17/20,8:15:00,8:45:00,1800,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.032,N,25.2275238,-80.3283788,,5.78,2.83,7.38,10.46,L,
275,set001-2-17-2020-A3_275.txt,T1,A-3,A,3,1,0.290329938,29884.91,8521.0046,0,29884.91,0.955545651,31275.23,0.410653595,2/17/20,8:45:00,17:10:00,30300,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.03,N,27.8967403,-81.5804654,,5.31,2.68,7.65,10.44,L,
133,set001-2-17-2020-A4_133.txt,T1,A-4,A,4,1,0.327882376,157.68,27.0169,0,50.78,0.077060293,2046.19,0.465407407,2/17/20,14:00:00,14:31:00,1860,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.08,Y,25.2734885,-80.3040957,208,8.44,3.7,9.31,13.44,L,
138,set001-2-17-2020-A4_138.txt,T1,A-4,A,4,1,0,0,0,0,0,0,2188.71,0,2/17/20,11:02:00,11:35:00,1980,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.048,N,25.1755702,-80.36780089,,6.01,3.17,8.18,11.15,L,wings torn at the end
153,set001-2-17-2020-A4_153.txt,T1,A-4,A,4,1,0,0,0.6283,0,0,0,2016.15,0,2/17/20,11:39:00,12:11:00,1920,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.028,N,25.491362,-80.485821,,5.32,2.57,7.47,10.35,L,
179,set001-2-17-2020-A4_179.txt,T1,A-4,A,4,1,0.353500866,6.89,2.5132,0,6.89,0.003312389,2080.07,0.2575,2/17/20,12:13:00,12:45:00,1920,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.053,N,27.8967403,-81.5804654,3,6.99,3.39,8.98,12.65,L,
199,set001-2-17-2020-A4_199.txt,T1,A-4,A,4,1,0.293223288,7.51,1.8849,0,7.51,0.004010917,1872.39,0.280491071,2/17/20,14:32:00,15:06:00,2040,F,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.045,Y,29.66200224,-82.347313,38,6.49,3.22,8.96,12.25,L,
208,set001-2-17-2020-A4_208.txt,T1,A-4,A,4,1,0.219717432,1349.37,5.0264,0,1346.99,0.610953396,2208.63,0.263991597,2/17/20,13:25:00,13:59:00,2040,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.04,N,24.96424,-80.5673321,,5.77,2.86,8,11.06,L,
213,set001-2-17-2020-A4_213.txt,T1,A-4,A,4,1,0.31415,0,2.5132,0,0,0,1970.43,0,2/17/20,9:55:00,10:27:00,1920,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.044,N,25.1000151,-80.437522,,5.99,3.16,8.02,11.12,L,wings torn at the end
242,set001-2-17-2020-A4_242.txt,T1,A-4,A,4,1,0.317976581,2232.79,686.1036,0,2232.79,0.938466453,2379.19,0.40275641,2/17/20,9:15:00,9:55:00,2400,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.033,N,25.2275238,-80.3283788,,6.15,3.04,8.24,11.48,L,
338,set001-2-17-2020-A4_338.txt,T1,A-4,A,4,1,0.291639332,2721.94,767.1543,0,2721.94,0.648638473,4196.39,0.3926875,2/17/20,8:15:00,9:15:00,3600,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.038,N,25.2565615,-80.3108042,,6,3.3,7.35,10.71,L,wings torn at the end
356,set001-2-17-2020-A4_356.txt,T1,A-4,A,4,1,0.259963282,590.52,11.3094,0,569.88,0.297720661,1983.47,0.458613139,2/17/20,15:08:00,15:38:00,45000,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.038,N,25.1820931,-80.3631938,,6.02,2.76,7.12,10.08,L,wings torn at the end
36,set001-2-17-2020-A4_36.txt,T1,A-4,A,4,1,0.266069458,63.72,18.2207,0,34.56,0.035055868,1817.67,0.317323232,2/17/20,15:40:00,16:11:00,45060,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.051,N,25.1755702,-80.36780089,,5.95,3.1,8.2,11.48,L,
74,set001-2-17-2020-A4_74.txt,T1,A-4,A,4,1,0.494712678,32.24,16.3358,0,26.5,0.015402623,2093.15,0.581759259,2/17/20,10:28:00,11:01:00,1980,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,B,,0.033,N,28.7963435,-81.8778849,,5.11,2.81,7.98,10.98,L,
92,set001-2-17-2020-A4_92.txt,T1,A-4,A,4,1,0.378851453,116.67,38.9546,80.33,80.33,0.051659781,2258.43,1.163518519,2/17/20,12:48:00,13:22:00,2040,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.084,N,25.2866074,-80.5539224,9,7.85,3.73,9.71,13.2,L,
62,set001-2-17-2020-B1_62.txt,T1,B-1,B,1,1,0.329842409,42107.22,13193.0434,149.8,32154.61,0.974925556,43190.19,0.622079208,2/17/20,9:18:00,21:26:24,43704,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,SENSOR: sensor readings very small drops ,0.033,N,27.8967403,-81.5804654,,5.41,2.98,8.03,11.18,L,
63,set001-2-17-2020-B1_63.txt,T1,B-1,B,1,1,0.503755896,1261.41,632.6981,0,1261.41,0.299563269,4210.83,0.571181818,2/17/20,8:45:00,9:15:00,1800,F,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.069,N,27.8967403,-81.5804654,144,7.75,3.58,9.34,13.26,L,
267,set001-2-17-2020-B2_267.txt,T1,B-2,B,2,1,0.241634421,41970.11,9822.2139,0,41970.11,0.885426118,47401.03,0.452014388,2/17/20,8:15:00,19:56:05,42065,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.04,N,26.298631,-81.36615,,5.56,3.1,8.99,12.33,L,
202,set001-2-17-2020-B3_202.txt,T1,B-3,B,3,1,0.217597314,11083.16,2309.0025,0,11081.24,0.870688551,12729.19,1.308958333,2/17/20,8:15:00,11:26:00,11460,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,,0.037,N,24.9735748,-80.5539224,,5.59,3.13,8.35,11.45,L,
203,set001-2-17-2020-B3_203.txt,T1,B-3,B,3,1,0.230732668,2496.43,548.5059,0,2496.43,0.605360984,4123.87,1.365869565,2/17/20,11:40:00,12:27:00,2820,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,BC,DATA COL: blew on it by accident at 12:27; taken down at 12:41,0.044,N,24.9735748,-80.5539224,,5.82,3.34,8.52,11.93,L,
223,set001-2-17-2020-B3_223.txt,T1,B-3,B,3,1,0.212165109,4802.89,2968.7175,73.27,4226.16,0.310586234,15463.95,1.03,2/17/20,12:49:00,17:15:00,15960,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.031,N,25.2734885,-80.3040957,,5.72,3.06,7.8,10.72,L,
189,set001-2-17-2020-B4_189.txt,T1,B-4,B,4,1,0.516671906,1103.4,308.4953,63.5,568.16,0.498691579,2212.59,0.705955056,2/17/20,12:50:00,13:22:00,1920,F,Leesburg,Lake,Mount & 8th,K.elegans,Y,B,,0.041,N,28.7963435,-81.8778849,,6.07,3.45,8.93,12.33,L,
21,set001-2-17-2020-B4_21.txt,T1,B-4,B,4,1,0.270208755,649.61,8.7962,0,616.38,0.301887231,2151.83,0.468880597,2/17/20,9:55:00,10:27:00,1920,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.003,N,25.2734885,-80.3040957,,6.03,2.9,7.68,10.67,L,
23,set001-2-17-2020-B4_23.txt,T1,B-4,B,4,1,0,0,1.2566,0,0,0,2160.59,0,2/17/20,12:14:00,12:45:00,1860,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.034,N,25.2734885,-80.3040957,,5.44,2.97,7.66,10.67,L,wings torn at the end
239,set001-2-17-2020-B4_239.txt,T1,B-4,B,4,1,0,0,0.6283,0,0,0,2218.47,0,2/17/20,9:15:00,9:50:00,2100,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,N,,0.033,N,25.1755702,-80.36780089,,5.42,2.82,7.6,10.59,L,
252,set001-2-17-2020-B4_252.txt,T1,B-4,B,4,1,0.294394315,40.39,12.566,0,40.39,0.022158826,1822.75,0.352977528,2/17/20,8:45:00,9:15:00,1800,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.038,N,25.491362,-80.485821,,5.81,2.8,7.91,10.81,L,
268,set001-2-17-2020-B4_268.txt,T1,B-4,B,4,1,0.210601287,18370,3803.7282,0,18370,0.650456364,28241.71,1.163518519,2/17/20,13:27:00,18:43:18,18978,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.033,N,26.298631,-81.36615,,5.58,2.84,7.8,10.96,L,
354,set001-2-17-2020-B4_354.txt,T1,B-4,B,4,1,0.180902505,3984.6,701.8111,0,3984.6,0.947291094,4206.31,0.385460123,2/17/20,11:04:00,12:12:00,4080,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.027,N,25.1820931,-80.3631938,,5.47,2.72,6.73,9.77,L,wings torn at the end
374,set001-2-17-2020-B4_374.txt,T1,B-4,B,4,1,0,0,0,0,0,0,2296.55,0,2/17/20,8:15:00,8:45:00,1800,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.078,Y,26.298631,-81.36615,22,,,,,,missing tube
381,set001-2-17-2020-B4_381.txt,T1,B-4,B,4,1,0,0,0,0,0,0,2090.15,0,2/17/20,10:29:00,11:01:00,1920,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.033,N,29.66200224,-82.347313,,5.76,3.42,8.96,12.03,L,wings torn at the end
144,set002-2-18-2020-A2_144.txt,T1,A-2,A,2,2,0.226574645,34202.22,6956.5376,104.95,19722.18,0.791809884,43194.99,0.458613139,2/18/20,8:03:00,15:56:47,28427,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.033,N,25.2275238,-80.3283788,,6.09,2.9,8.08,10.86,L,
100,set002-2-18-2020-A3_100.txt,T1,A-3,A,3,2,0.309316253,711.4,23.2471,78.75,628.28,0.320330687,2220.83,0.455289855,2/18/20,8:04:00,8:38:00,2040,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.047,N,25.2275238,-80.3283788,,6.41,3.25,8.62,11.65,L,
17,set002-2-18-2020-A3_17.txt,T1,A-3,A,3,2,0.281694906,18567.34,5210.4919,0,18567.34,0.998766559,18590.27,0.380787879,2/18/20,14:53:00,20:03:38,18638,M,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.04,N,25.1284578,-80.4080913,,6.18,3.03,8.04,10.94,L,
190,set002-2-18-2020-A3_190.txt,T1,A-3,A,3,2,0,0,0.6283,0,0,0,2081.83,0,2/18/20,9:19:00,9:53:00,2040,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.043,N,28.7963435,-81.8778849,,5.99,3.22,8.59,11.72,L,wings torn at the end
228,set002-2-18-2020-A3_228.txt,T1,A-3,A,3,2,0.230983606,15968.93,3664.8739,0,15968.93,0.888818449,17966.47,0.413355263,2/18/20,9:54:00,14:41:00,17220,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.037,N,25.19515,-80.345916,,6.39,3.18,8.41,11.86,L,
4,set002-2-18-2020-A3_4.txt,T1,A-3,A,3,2,0.199606049,607.43,5.6547,0,599.11,0.260080067,2335.55,0.293598131,2/18/20,8:40:00,9:16:00,2160,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,,,0.035,N,24.9735748,-80.5539224,,6.21,2.97,7.87,10.9,L,
122,set002-2-18-2020-A4_122.txt,T1,A-4,A,4,2,0.322349825,1302.78,11.3094,0,730.25,0.641185532,2031.83,0.387839506,2/18/20,15:54:00,16:29:00,2100,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.032,N,25.1820931,-80.3631938,,5.67,2.98,7.01,10.08,L,wings torn at the end
130,set002-2-18-2020-A4_130.txt,T1,A-4,A,4,2,0.417543316,27391.98,11170.5457,0,27391.98,0.968422653,28285.15,0.615980392,2/18/20,8:05:00,15:48:00,27780,F,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.062,N,25.2565615,-80.3108042,7,9.02,3.71,9.47,13.43,L,
19,set002-2-18-2020-B1_19.txt,T1,B-1,B,1,2,0.402828515,35039.86,13903.0224,0,35036.33,0.987768702,35473.75,0.615980392,2/18/20,9:20:00,19:12:07,35527,F,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.05,N,25.1284578,-80.4080913,,7.54,3.41,8.42,11.99,L,
32,set002-2-18-2020-B1_32.txt,T1,B-1,B,1,2,0.366677498,2390.88,835.639,0,2376.03,0.441918366,5410.23,0.604134615,2/18/20,8:42:00,9:16:00,2040,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.064,N,25.2565615,-80.3108042,,8.17,3.54,9.33,12.79,L,wings torn at the end
15,set002-2-18-2020-B2_15.txt,T1,B-2,B,2,2,0.272911365,75.02,10.6811,0,53.44,0.024180422,3102.51,0.354971751,2/18/20,8:06:00,8:38:00,1920,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.042,N,25.1284578,-80.4080913,,6.53,3.08,8.08,11.31,L,
164,set002-2-18-2020-B2_164.txt,T1,B-2,B,2,2,0.202462936,28935.42,5809.8901,63.47,28593.62,0.948192758,30516.39,0.587196262,2/18/20,9:21:00,17:50:33,30573,F,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.053,N,26.298631,-81.36615,61,6.38,3.46,9.1,12.75,L,
329,set002-2-18-2020-B2_329.txt,T1,B-2,B,2,2,1.064915254,0,1.8849,0,0,0,2371.07,0,2/18/20,8:42:00,9:16:00,2040,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.078,Y,25.2734885,-80.3040957,221,8.49,3.25,8.52,12.17,L,
106,set002-2-18-2020-B3_106.txt,T1,B-3,B,3,2,0,0,1.2566,0,0,0,2111.67,0,2/18/20,14:21:00,14:51:00,1800,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.046,Y,24.96424,-80.5673321,18,7.29,3.16,8.15,11.51,L,
147,set002-2-18-2020-B3_147.txt,T1,B-3,B,3,2,0.304083675,690.31,6.9113,0,646.27,0.288920884,2389.27,0.31893401,2/18/20,8:45:00,9:16:00,1860,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.066,N,25.2866074,-80.5539224,56,8.04,3.32,8.36,11.72,L,
219,set002-2-18-2020-B3_219.txt,T1,B-3,B,3,2,0.340242985,1293.33,3.1415,0,1285.05,0.41137628,3143.91,0.421677852,2/18/20,8:06:00,8:38:00,1920,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.005,Y,25.1284578,-80.4080913,30,7.62,3.14,8.16,11.49,L,
270,set002-2-18-2020-B3_270.txt,T1,B-3,B,3,2,0.250972324,2472.22,593.7435,0,2472.22,0.660281663,3744.19,0.571181818,2/18/20,14:54:00,15:48:00,3240,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.027,N,26.298631,-81.36615,,5.43,2.88,7.66,10.56,L,
431,set002-2-18-2020-B3_431.txt,T1,B-3,B,3,2,0.228915368,17464.58,3931.9014,0,17464.58,0.981653073,17790.99,0.418866667,2/18/20,9:22:00,14:18:00,17760,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.04,N,25.2734885,-80.3040957,,6.13,3.22,8.68,11.83,L,
442,set002-2-18-2020-B3_442.txt,T1,B-3,B,3,2,0.27048438,15.49,5.0264,0,9.91,0.008080713,1916.91,0.407987013,2/18/20,15:55:00,16:29:00,2040,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.029,N,25.2565615,-80.3108042,,5.86,2.91,7.99,11.06,L,
14,set002-2-18-2020-B4_14.txt,T1,B-4,B,4,2,0,0,0,0,0,0,1865.75,0,2/18/20,15:56:00,16:29:00,1980,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.023,N,25.1000151,-80.437522,,5.25,2.72,7.87,10.31,L,
264,set002-2-18-2020-B4_264.txt,T1,B-4,B,4,2,0.225965113,27294.42,5838.7919,0,26128.89,0.933741755,29231.23,0.515,2/18/20,8:07:00,15:48:00,27660,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.032,N,26.298631,-81.36615,,5.18,2.87,7.29,10.06,L,
160,set003-2-19-2020-A2_160.txt,T1,A-2,A,2,3,0,0,0,0,0,0,2109.39,0,2/19/20,8:23:00,8:58:00,2100,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.045,N,25.491362,-80.485821,,6.98,3.15,8.23,11.59,L,
238,set003-2-19-2020-A2_238.txt,T1,A-2,A,2,3,0,0,0,0,0,0,2043.11,0,2/19/20,9:00:00,9:31:00,1860,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.034,N,25.1755702,-80.36780089,,5.55,2.77,6.58,9.52,L,wings torn at the end
27,set003-2-19-2020-A2_27.txt,T1,A-2,A,2,3,0,0,0,0,0,0,1858.95,0,2/19/20,14:30:00,15:00:00,1800,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.12,Y,25.19515,-80.345916,158,7.58,3.55,8.72,12.28,L,
295,set003-2-19-2020-A2_295.txt,T1,A-2,A,2,3,0.288039896,11423.81,3189.8791,0,8932.38,0.857304205,13325.27,0.452014388,2/19/20,10:48:00,14:19:00,12660,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.033,N,29.66200224,-82.347313,,5.12,3.03,7.77,10.64,L,
322,set003-2-19-2020-A2_322.txt,T1,A-2,A,2,3,0.395260729,7535.67,2886.4102,0,7535.67,0.992492759,7592.67,0.587196262,2/19/20,15:01:00,17:08:00,7620,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.046,N,25.2734885,-80.3040957,,8.28,3.46,8.71,12.32,L,
441,set003-2-19-2020-A2_441.txt,T1,A-2,A,2,3,0.442940512,4296.05,1882.3868,0,4296.05,0.960322339,4473.55,0.587196262,2/19/20,9:33:00,10:47:00,4440,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.052,N,25.2565615,-80.3108042,,6.23,3.34,8.89,12.04,L,
142,set003-2-19-2020-A3_142.txt,T1,A-3,A,3,3,0.205677988,19858.54,3975.2541,0,19858.54,0.942110055,21078.79,0.598380952,2/19/20,10:10:00,15:43:00,19980,F,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.082,N,25.2275238,-80.3283788,,9.87,4.14,10.47,14.34,L,
204,set003-2-19-2020-A3_204.txt,T1,A-3,A,3,3,0.397668436,7.75,3.7698,0,7.75,0.003484791,2223.95,0.455289855,2/19/20,9:34:00,10:08:00,2040,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.033,N,24.9735748,-80.5539224,,5.79,2.7,7.65,10.51,L,thorax torn on one side
227,set003-2-19-2020-A3_227.txt,T1,A-3,A,3,3,0,0,0,0,0,0,1795.71,0,2/19/20,16:31:00,17:01:00,1800,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.112,Y,25.19515,-80.345916,318,7.9,3.33,8.5,12.37,L,
292,set003-2-19-2020-A3_292.txt,T1,A-3,A,3,3,0,0,0.6283,0,0,0,1723.91,0,2/19/20,16:01:00,16:31:00,1800,F,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.088,N,29.66200224,-82.347313,22,8.24,3.92,9.5,13.32,L,wings torn at the end
443,set003-2-19-2020-A3_443.txt,T1,A-3,A,3,3,0.307907388,3261.15,970.0952,0,3230.8,0.783819122,4160.59,0.455289855,2/19/20,8:24:00,9:32:00,4080,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,BC,,0.038,N,25.2565615,-80.3108042,,5.56,3.24,8.16,11.42,L,
109,set003-2-19-2020-A4_109.txt,T1,A-4,A,4,3,0,0,0,0,0,0,2031.67,0,2/19/20,13:56:00,14:29:00,1980,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.055,N,24.96424,-80.5673321,7,6.76,3.59,9.29,12.87,L,
11,set003-2-19-2020-A4_11.txt,T1,A-4,A,4,3,0.293609065,2504.78,665.998,0,2504.78,0.667772164,3750.95,0.452014388,2/19/20,14:31:00,15:15:00,2640,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.043,N,25.1000151,-80.437522,,5.88,3.14,8.39,11.68,L,
12,set003-2-19-2020-A4_12.txt,T1,A-4,A,4,3,0.298861318,7346.7,2168.8916,0,7346.7,0.865304094,8490.31,0.472406015,2/19/20,11:34:00,13:47:00,7980,F,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.074,N,25.1000151,-80.437522,329,3.86,8.79,10.07,14,L,
123,set003-2-19-2020-A4_123.txt,T1,A-4,A,4,3,0.287432636,1369.07,8.1679,0,764.44,0.61533725,2224.91,0.373988095,2/19/20,9:35:00,10:08:00,1980,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.03,N,25.1820931,-80.3631938,,6.13,2.99,7.43,10.56,L,
196,set003-2-19-2020-A4_196.txt,T1,A-4,A,4,3,0.302135655,1018.51,57.1753,179.4,839.11,0.342735327,2971.71,0.465407407,2/19/20,10:44:00,11:32:00,2880,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.04,N,29.66200224,-82.347313,,5.65,2.99,7.95,11.06,L,
33,set003-2-19-2020-A4_33.txt,T1,A-4,A,4,3,0.233555817,23288.83,5323.5859,0,23288.83,0.998790584,23317.03,1.2566,2/19/20,15:31:00,22:01:46,23446,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.044,N,25.2565615,-80.3108042,,6.05,3.38,8.39,11.52,L,
401,set003-2-19-2020-A4_401.txt,T1,A-4,A,4,3,0,0,0,0,0,0,2074.47,0,2/19/20,10:11:00,10:44:00,1980,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.096,Y,24.96424,-80.5673321,30,9.01,3.77,10.53,13.86,L,
444,set003-2-19-2020-A4_444.txt,T1,A-4,A,4,3,0.171817462,2784.48,449.8628,76.32,2112.73,0.668082258,4167.87,0.837733333,2/19/20,8:24:00,9:21:00,3420,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.036,N,25.2565615,-80.3108042,,6.29,2.9,7.78,10.89,L,
326,set003-2-19-2020-B1_326.txt,T1,B-1,B,1,3,0.400416929,28886.98,11335.7886,0,28886.98,0.998513307,28929.99,0.654479167,2/19/20,8:25:00,16:29:00,29040,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.085,Y,25.2734885,-80.3040957,147,9.44,4,10.17,14.13,L,
115,set003-2-19-2020-B2_115.txt,T1,B-2,B,2,3,0,0,0,0,0,0,2030.91,0,2/19/20,8:25:00,8:58:00,1980,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.087,Y,25.1000151,-80.437522,226,7.43,3.39,8.93,12.56,LS,
152,set003-2-19-2020-B2_152.txt,T1,B-2,B,2,3,0,0,0.6283,0,0,0,1844.03,0,2/19/20,14:32:00,15:00:00,1680,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.029,N,25.491362,-80.485821,,5.17,2.69,6.93,9.64,L,
258,set003-2-19-2020-B2_258.txt,T1,B-2,B,2,3,0,0,0,0,0,0,3707.11,0,2/19/20,12:25:00,12:55:00,1800,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.025,N,25.491362,-80.485821,,5.49,2.65,7.22,10.07,L,
28,set003-2-19-2020-B2_28.txt,T1,B-2,B,2,3,0.374116154,18.56,8.1679,0,17.15,0.008752281,2120.59,0.537008547,2/19/20,9:35:00,10:08:00,1980,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.035,N,25.19515,-80.345916,,5.5,2.9,7.57,10.73,L,wings torn at the end
311,set003-2-19-2020-B2_311.txt,T1,B-2,B,2,3,0,0,0,0,0,0,2122.11,0,2/19/20,9:00:00,9:31:00,1860,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.036,N,25.1000151,-80.437522,,6.22,3.03,8.05,11.38,L,wings torn at the end
312,set003-2-19-2020-B2_312.txt,T1,B-2,B,2,3,0.297825574,2817.15,787.8882,0,2815.54,0.556204898,5064.95,0.490859375,2/19/20,10:12:00,11:30:00,4680,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.038,N,25.1000151,-80.437522,,5.72,3.06,8.4,11.36,L,
418,set003-2-19-2020-B2_418.txt,T1,B-2,B,2,3,0.15657945,16138.4,2229.2084,73.66,3763.86,0.742860536,21724.67,0.668404255,2/19/20,15:02:00,21:03:42,21702,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.046,N,25.1820931,-80.3631938,,6.56,2.91,8.02,11.22,L,
