ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,sex,population,site,host_plant,flew,died?,flight_type,flight_details,NOTES,mass,short-wing?,eggs,time_end,latitude,longitude
116,set074-11-07-19-B1_116.txt,1,B,B-1,74,0.19611843397582900,927.8000000000000,7.539600000000000,0,910.5,0.14035459276291900,6610.4,0.2855909090909330,,11.07,10:10am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.038,,,,25.491968,-80.48562
12,set074-11-07-19-B1_12.txt,1,B,B-1,74,0,0,0.6283,0,0,0,11156.5,0,,11.07,11:27am,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.074,,Y,,24.96448253,-80.56738908
129,set074-11-07-19-B1_129.txt,1,B,B-1,74,0.15205791797092500,1058.7,12.566000000000000,190.90000000000000,794.3,0.4616088947024200,2293.5,0.27317391304348400,,11.07,8:57am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.045,,,,25.491968,-80.48562
262,set074-11-07-19-B1_262.txt,1,B,B-1,74,0,0,0,0,0,0,8923.5,0,,11.07,10:48am,M,North Key Largo,DD,C. corindum ,N,,,,,0.046,,,,25.28636983,-80.29077075
300,set074-11-07-19-B1_300.txt,1,B,B-1,74,0,0,0,0,0,0,17300.0,0,,11.07,12:03pm,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.039,,,,27.298660028,-81.36611608
68,set074-11-07-19-B1_68.txt,1,B,B-1,74,0,0,0,0,0,0,4346.1,0,P,11.07,9:35am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.078,,Y,,25.1755048,-80.36782055
126,set074-11-07-19-B2_126.txt,2,B,B-2,74,0.32999944193718000,229.5000000000010,74.13940000000010,208.30000000000000,208.30000000000000,0.03442999234889070,6665.7,0.48330769230762500,,11.07,10:11am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.055,,,,25.491968,-80.48562
223,set074-11-07-19-B2_223.txt,2,B,B-2,74,0,0,0,0,0,0,17300.0,0,,11.07,11:28am,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.124,,,,25.25647566,-80.31068981
235,set074-11-07-19-B2_235.txt,2,B,B-2,74,0.2976722408239050,1366.4000000000000,30.786700000000000,163.79999999999900,708.7999999999990,0.15078182761170100,9062.1,0.48330769230762500,,11.07,10:49am,F,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,0.105,,Y,,25.25647566,-80.31068981
313,set074-11-07-19-B2_313.txt,2,B,B-2,74,0.3095443316972040,2567.1000000000000,773.4372999999950,0,2532.5,0.5671770398356200,4526.1,1.2566,,11.07,8:58am,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.066,,Y,9:43am,27.298660028,-81.36611608
124,set074-11-07-19-B3_124.txt,3,B,B-3,74,0,0,0,0,0,0,6709.5,0,,11.07,10:12am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.05,,,,25.491968,-80.48562
332,set074-11-07-19-B3_332.txt,3,B,B-3,74,0.49060443524090100,4357.2,2029.409000000110,0,4357.2,0.9552958716099190,4561.1,0.7853750000000450,,11.07,8:59am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.048,,,10:11am,27.298660028,-81.36611608
380,set074-11-07-19-B3_380.txt,3,B,B-3,74,0,0,0,0,0,0,9117.0,0,,11.07,10:49am,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.091,,Y,,28.812980,-81.877895
92,set074-11-07-19-B3_92.txt,3,B,B-3,74,0,0,0,0,0,0,17300.0,0,,11.07,11:29am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.044,,,,25.491968,-80.48562
103,set074-11-07-19-B4_103.txt,4,B,B-4,74,0.31995075202233700,35.19999999999940,13.822600000000000,0,18.59999999999990,0.0076188827081663500,4620.1,0.5235833333332140,,11.07,9:36am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.049,,,,25.491968,-80.48562
257,set074-11-07-19-B4_257.txt,4,B,B-4,74,0.3529858976767620,41.0,14.450900000000000,0,41.0,0.017469109501491300,2347.0,0.4833076923076930,P,11.07,9:00am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.034,,,,25.28636983,-80.29077075
259,set074-11-07-19-B4_259.txt,4,B,B-4,74,0,0,0,0,0,0,17300.0,0,,11.07,11:30am,M,North Key Largo,DD,C. corindum ,N,,,,,0.044,,,,25.28636983,-80.29077075
50,set074-11-07-19-B4_50.txt,4,B,B-4,74,0,0,0,0,0,0,6767.1,0,,11.07,10:14am,M,Key Largo,JP Grove,C. corindum ,N,,,,,0.044,,,,25.187398,-80.358596
90,set074-11-07-19-B4_90.txt,4,B,B-4,74,0,0,0,0,0,0,9127.1,0,P,11.07,10:50am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.063,,,,25.491968,-80.48562
308,set075-11-07-19-B1_308.txt,1,B,B-1,75,0.21031568172691700,13.300000000000100,6.283,0,10.200000000000000,0.0037647192028985900,3532.8,0.25132,,11.07,1:58pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.04,,,,27.298660028,-81.36611608
96,set075-11-07-19-B2_96.txt,2,B,B-2,75,0.2247474975651530,19.89999999999990,6.911300000000000,0,8.800000000000010,0.0056329257246376600,3532.8,0.34905555555556400,,11.07,1:59pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.048,,,,25.491968,-80.48562
67,set075-11-07-19-B3_67.txt,3,B,B-3,75,0.2870302609785540,892.7,6.911300000000000,0,880.8,0.25268908514492800,3532.8,0.41886666666666700,P,11.07,2:02pm,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,B,bursts,,0.041,,,,25.1755048,-80.36782055
312,set075-11-07-19-B4_312.txt,4,B,B-4,75,0.34917723031805500,1300.7,447.9779000000060,0,1283.0,0.36817821557971000,3532.8,0.5235833333333130,,11.07,2:02pm,M,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.048,,,2:57pm,27.298660028,-81.36611608
136,set076-11-08-19-A1_136.txt,1,A,A-1,76,0,0,0.6283,0,0,0,27049.6,0,,11.08,10:55am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.036,,,,25.491968,-80.48562
152,set076-11-08-19-A1_152.txt,1,A,A-1,76,0.37905697186049300,2239.0,794.799499999994,0,1720.1000000000000,0.5140862856749250,4355.3,0.5711818181818360,,11.08,9:02am,M,Lake Wales,Polk,K. elegans,Y,,C,continuous,,0.043,,,9:54am,27.903346,-81.589461
257,set076-11-08-19-A1_257.txt,1,A,A-1,76,0.2215399924714990,30.100000000000400,7.539600000000000,0,30.100000000000400,0.0044784335897398300,6721.1,0.27317391304356500,P,11.08,10:16am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.036,,,,25.28636983,-80.29077075
226,set076-11-08-19-A2_226.txt,2,A,A-2,76,0.218485688451618,199.09999999999900,6.911300000000000,167.20000000000000,167.20000000000000,0.007360552466579890,27049.6,0.3306842105263790,,11.08,10:18am,M,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,0.04,,,,25.25647566,-80.31068981
288,set076-11-08-19-A2_288.txt,2,A,A-2,76,0.29003704894603300,3438.7000000000000,906.6368999999880,0,3438.7000000000000,0.7704216516556890,4463.4,0.4833076923076990,P,11.08,9:03am,M,North Key Largo,DD,C. corindum ,Y,,BC,bursts to continuous,,0.039,,,10:05am,25.28636983,-80.29077075
103,set076-11-08-19-A3_103.txt,3,A,A-3,76,0.6204831005476050,137.59999999999700,73.51110000000010,97.69999999999710,97.69999999999710,0.0050869513782088000,27049.6,1.2566,,11.08,10:18am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.048,,,,25.491968,-80.48562
123,set076-11-08-19-A3_123.txt,3,A,A-3,76,0,0,0,0,0,0,2159.4,0,,11.08,9:04am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.043,,,,25.491968,-80.48562
318,set076-11-08-19-A3_318.txt,3,A,A-3,76,0,0,1.2566,0,0,0,4478.8,0,,11.08,9:39am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.034,,,,27.298660028,-81.36611608
299,set076-11-08-19-A4_299.txt,4,A,A-4,76,0.34420670338496500,729.5000000000000,11.309400000000000,0,704.2000000000000,0.33062907904278500,2206.4,0.41886666666666700,P,11.08,9:05am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.039,,,,27.298660028,-81.36611608
329,set076-11-08-19-A4_329.txt,4,A,A-4,76,0.4707228007973050,785.3000000000000,365.0423000000030,0,785.3000000000000,0.17225646537542000,4558.9,0.5711818181818650,,11.08,9:40am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.048,,,,27.298660028,-81.36611608
336,set076-11-08-19-A4_336.txt,4,A,A-4,76,0.17448563749252800,17160.0,3411.040699999800,86.59999999999850,16409.1,0.6343901573405890,27049.6,0.44878571428583100,,11.08,10:19am,F,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.064,,Y,4:34pm,27.298660028,-81.36611608
116,set076-11-08-19-B1_116.txt,1,B,B-1,76,0.10649152542373500,0,1.8849,0,0,0,7128.9,0,,11.08,10:20am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.036,,,,25.491968,-80.48562
197,set076-11-08-19-B1_197.txt,1,B,B-1,76,0.3070246183490240,11.80000000000010,4.3981000000000000,0,9.400000000000000,0.005576823101280820,2115.9,0.5711818181818180,,11.08,9:05am,M,North Key Largo,Charlemagne,C. corindum ,Y,,B,bursts,,0.031,,,,25.1948419,-80.34590136
296,set076-11-08-19-B1_296.txt,1,B,B-1,76,0.5337370800622030,113.10000000000000,31.41500000000000,0,47.40000000000010,0.025316739042843800,4467.4,1.2566,P,11.08,9:41am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.067,,Y,,27.298660028,-81.36611608
111,set076-11-08-19-B2_111.txt,2,B,B-2,76,0.3461258276617840,758.2000000000000,17.592400000000000,132.20000000000000,599.5,0.16756171407102900,4524.9,0.5235833333334130,,11.08,9:42am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.043,,,,25.491968,-80.48562
126,set076-11-08-19-B2_126.txt,2,B,B-2,76,0.2664409861915610,2053.5,515.8343000000090,0,1059.9000000000000,0.2880528552792160,7128.9,0.41886666666666700,,11.08,10:21am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.055,,,11:04am,25.491968,-80.48562
387,set076-11-08-19-B2_387.txt,2,B,B-2,76,0.2634034672118010,1448.3000000000000,4.3981000000000000,0,1435.7000000000000,0.6638401246734200,2181.7,0.31415,,11.08,9:06am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,0.059,,Y,,28.812980,-81.877895
124,set076-11-08-19-B3_124.txt,3,B,B-3,76,0,0,1.2566,0,0,0,7128.9,0,,11.08,10:21am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.054,,,,25.491968,-80.48562
328,set076-11-08-19-B3_328.txt,3,B,B-3,76,0.37130618141060300,2216.5,809.8786999999930,0,2206.3,0.4867149758454110,4554.0,0.4833076923077090,,11.08,9:07am,F,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.067,,Y,9:56am,27.298660028,-81.36611608
129,set076-11-08-19-B4_129.txt,4,B,B-4,76,0.32474399985883600,91.40000000000010,19.477300000000000,0,39.90000000000010,0.019858772406300900,4602.5,0.5235833333332140,,11.08,9:43am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.053,,,,25.491968,-80.48562
235,set076-11-08-19-B4_235.txt,4,B,B-4,76,0.3193002688856950,78.20000000000070,26.388600000000000,0,30.600000000000400,0.010969434274572600,7128.9,0.5235833333330160,,11.08,10:22am,F,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,0.099,,Y,,25.25647566,-80.31068981
311,set076-11-08-19-B4_311.txt,4,B,B-4,76,0.21346235934664200,14.100000000000000,3.1415000000000000,0,14.100000000000000,0.006255823239717830,2253.9,0.20943333333333300,,11.08,9:08am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.044,,,,27.298660028,-81.36611608
