pophost,population,sex,beak,thorax,wing,body,month,year,months_since_start,season,w_morph,lat,long,diapause,field_date_collected,notes
C.corindum,Key_Largo,M,5.9,3.21,8.31,11.65,August,2017,51,summer,L,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,M,5.5,2.63,6.79,9.59,August,2017,51,summer,L,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,F,9.01,3.67,9.96,13.6,August,2017,51,summer,L,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,F,7,3.54,9.55,12.94,August,2017,51,summer,L,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,M,5.9,3.09,8.13,11.13,August,2017,51,summer,L,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,M,5.79,2.73,7.36,10.02,August,2017,51,summer,L,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,M,6.2,2.82,7.73,10.7,August,2017,51,summer,L,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,M,5.38,2.73,5.32,7.98,August,2017,51,summer,S,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,M,6.11,2.88,7.9,10.99,August,2017,51,summer,L,25.12800259,-80.40808006,,,
C.corindum,Key_Largo,F,8.39,3.65,9.64,13.45,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,9.02,3.49,9.08,12.69,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,7.09,3.51,9.34,12.27,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,5.43,2.76,4.78,7.69,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,M,6.06,2.96,8.25,11.32,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,6.88,3,5.55,8.81,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,M,5.89,2.96,8.23,11.47,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,8.44,3.67,9.36,13.11,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,8.02,3.48,9.47,12.89,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,8.1,3.24,7.81,11.16,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,7.77,3.94,10.13,13.51,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,6.96,2.96,5.47,8.81,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,F,6.13,2.74,6.2,9.51,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,M,5.94,2.8,7.88,10.75,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.6,3.22,8.14,11.48,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.54,3.34,8.72,11.91,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.39,3.11,8.44,11.63,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,5.87,3,7.74,10.71,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,7.32,3.56,9.48,12.67,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.45,3.02,7.67,11.22,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.21,3.21,8.72,11.74,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,6.84,3.12,5.16,8.64,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,M,6.24,3.51,8.32,11.68,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,7.23,3.17,5.37,8.72,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,F,8.77,3.47,9.25,12.35,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,5.56,2.8,5.64,8.63,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,F,7.7,3.78,9.35,12.94,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,6.89,3.68,9.41,12.99,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.34,3.02,8.09,11.21,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.36,3.24,8.55,11.83,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.78,3.41,8.51,11.84,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.45,3.33,8.36,11.34,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,8.79,3.56,9.04,12.25,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,6.61,3.6,9.55,13.07,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,6.49,2.69,4.59,7.81,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,M,6.46,3.11,8.67,11.52,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,7.08,2.89,4.92,7.86,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,M,5.4,2.15,4.8,7.5,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,F,6.85,3.12,5.25,8.55,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,M,6.18,3.27,8.45,11.48,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,9.26,3.59,9.31,12.57,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,7.59,3.3,7.22,10.41,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,F,7.96,3.35,8.84,12.22,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,F,7.1,3.53,8.77,12.39,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,5.56,3.25,8.62,11.38,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,5.42,2.84,4.81,7.95,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,M,6.37,3.24,9.04,12.1,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.05,2.87,6.3,9.29,December,2016,43,winter,S,,,,,
C.corindum,Key_Largo,F,7.45,3.32,8.24,11.54,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,5.98,2.89,7.77,10.64,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.25,3.11,8.29,11.44,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,5.69,2.8,7.57,10.44,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.84,3.11,8.11,11.37,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.91,3.23,8.92,11.9,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,F,7.76,3.37,9.75,13.01,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,F,7.25,3.33,8.91,12.45,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.28,2.82,8.22,10.79,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,F,6.42,3.38,9.35,12.13,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.69,3.01,8.4,11.07,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.47,2.7,8.12,10.89,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,F,6.87,3.44,9.77,13.39,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.54,2.87,8.35,11.27,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.43,2.73,8.08,10.65,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.61,3.02,8.57,11.34,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.32,2.89,8.12,10.62,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.84,3.24,9.18,11.99,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.62,3.02,9.06,12.18,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.82,3.11,9.08,12.4,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.19,2.58,8.07,10.78,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.69,3.07,8.8,11.87,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,F,7.25,3.32,9,12.03,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.36,3.03,8.27,11.44,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,5.58,2.91,8.73,11.47,December,2016,43,winter,L,,,,,
C.corindum,Key_Largo,M,6.85,3.4,9.18,12.3,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,8.9,3.48,9.1,12.57,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,6.32,3.03,8.02,10.63,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,8.16,3.47,9.17,12.6,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.6,2.65,4.81,7.93,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,6.36,3.26,12.28,8.97,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,8.04,3.78,10.2,13.79,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,7.49,3.14,8.41,11.86,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,6.76,2.79,4.87,8.08,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,6.31,2.9,4.91,8.42,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,6.01,3.29,8.2,11.51,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,8.72,3.48,9.27,12.82,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,6.86,2.83,4.91,8.11,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,6.65,3.04,8.49,11.63,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.48,2.54,4.81,7.75,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.2,2.47,4.68,7.55,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,9.4,3.65,9.76,13.39,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,6.01,3.04,8.89,11.88,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,6.7,2.93,4.98,8.52,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,6.2,2.99,7.84,10.77,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.65,2.79,7.59,10.45,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,9.17,3.99,10.33,14.32,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.94,3,8.39,11.52,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,6.79,2.93,5.15,8.35,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,6.88,3.26,9.02,12.12,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.53,2.62,4.89,7.85,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.21,2.32,3.98,6.88,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.26,2.33,4.33,7.29,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.13,2.56,4.48,7.58,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.33,2.55,4.31,7.06,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,8.15,3.22,6.24,9.71,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.98,2.64,7.43,10.46,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.66,2.74,4.67,7.68,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.68,2.87,7.89,10.77,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,5.28,2.43,5.52,8.46,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,6.84,2.85,5.2,8.67,August,2017,51,summer,S,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,M,6.01,3.01,8.24,11.47,August,2017,51,summer,L,25.17562933,-80.36775226,,,
C.corindum,Key_Largo,F,8.52,3.71,9.07,12.95,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,8.07,3.64,10.06,13.91,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,8.4,3.32,8.88,12.19,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,5.78,2.89,8.58,11.32,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,8.38,3.3,9.07,12.35,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,8.47,3.57,9.89,13.69,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,7.4,3.14,8.5,11.7,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,6.27,3.31,8.77,11.71,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,5.51,2.79,7.09,10.07,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,8.7,3.58,9.94,13.77,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,5.63,3.07,9.36,12.35,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,6.37,2.9,7.77,10.61,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,5.24,2.49,4.45,7.23,August,2017,51,summer,S,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,5.29,2.43,6.82,9.57,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,5.26,2.53,4.5,7.49,August,2017,51,summer,S,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,7.79,3.24,8.43,11.77,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,5.64,2.75,7.54,10.07,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,8.38,3.31,9.4,12.82,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,F,6.4,3,7.98,11.03,August,2017,51,summer,L,25.25687764,-80.30938301,,,
C.corindum,Key_Largo,M,5.54,2.48,4.6,7.57,August,2017,51,summer,S,25.25687764,-80.30938301,,,
K.elegans,Leesburg,M,5.23,3.05,8.75,11.43,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.2,3.29,9.05,12.3,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,6.22,3.12,5.57,8.95,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,5.89,2.44,4.28,7.34,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,6.66,2.69,4.63,7.87,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,6.05,3.26,8.61,11.63,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.11,3.2,9.13,12.3,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.78,2.86,8.16,11.39,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.72,2.89,7.89,10.72,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.22,2.49,4.59,7.43,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.35,2.8,7.71,10.49,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.77,3.82,10.22,13.7,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,8.44,3.66,9.83,13.58,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.6,2.64,7.39,10.28,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,6.12,2.82,5.54,8.8,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.6,2.85,6.24,8.89,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.75,3.48,9.7,13.37,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.09,2.63,5.04,7.87,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,8.14,3.7,9.78,13.3,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.39,2.96,8.4,11.39,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.87,3,8.18,11.47,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.3,2.81,7.67,10.4,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.17,2.72,7.45,9.98,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.52,2.19,4.76,7.42,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.36,2.75,7.85,10.61,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.14,3.37,9.21,12.69,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,6.05,2.69,5.12,8.21,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.56,2.81,8.31,11.24,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.01,3.15,8.52,11.79,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.58,2.96,8.22,11.14,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.55,3,8.2,11.17,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.35,3.49,9.39,12.62,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.41,3.07,8.53,11.59,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.05,2.4,4.72,7.52,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.22,2.92,6.21,9.71,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.41,2.65,7.65,10.62,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.27,2.87,8.08,11.12,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.52,2.52,5.08,7.69,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,GainesvilleGRT,F,7.95,3.51,9.81,13.29,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,M,5.65,2.57,5.91,8.84,December,2016,43,winter,S,,,,,
K.elegans,GainesvilleGRT,M,6.16,3.07,8.29,12.09,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,F,7.89,3.6,9.79,13.37,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,F,7.81,3.42,8.8,12.17,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,F,7.03,2.96,7.49,10.72,December,2016,43,winter,S,,,,,
K.elegans,GainesvilleGRT,M,5.83,3.01,9.26,12.29,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,M,6.14,3.14,8.97,11.88,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,M,5.62,3,8.66,11.48,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,M,5.94,3.45,9.39,11.96,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,F,7.9,3.51,9.57,13.03,December,2016,43,winter,L,,,,,
K.elegans,GainesvilleGRT,M,5.59,2.88,7.9,10.79,December,2016,43,winter,L,,,,,
K.elegans,Leesburg,M,6.27,2.84,7.42,10.06,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.14,3.37,9.52,12.83,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.13,2.53,5.36,8.26,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.69,2.87,8.18,11.2,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,7.82,3.43,9.52,13.21,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.62,3.22,8.76,11.8,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,6.54,2.73,4.81,7.94,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,4.77,2.28,3.76,6.5,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.86,2.74,7.9,10.71,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.15,2.59,7.16,9.86,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.52,3.09,7.91,10.68,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.41,2.63,5.81,8.72,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.09,2.67,4.86,7.78,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,5.87,2.62,4.78,7.77,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.3,2.55,5.91,8.91,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.49,2.55,4.57,7.33,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,M,5.07,2.39,4.33,7.14,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,5.87,2.57,4.71,7.83,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,6.72,3.05,8.26,11.43,August,2017,51,summer,L,28.8053019,-81.88184229,non-diapausing,,
K.elegans,Leesburg,F,6.34,2.88,4.84,7.98,August,2017,51,summer,S,28.8053019,-81.88184229,non-diapausing,,
C.corindum,Key_Largo,M,6.19,3.1,8.67,11.95,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,6.02,3.19,8.47,11.62,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,6.2,2.82,7.96,11.07,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.07,3.01,7.82,10.87,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.67,3.09,5.4,8.77,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,6.37,2.68,5.15,8.64,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.8,3.4,6.94,10.59,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.86,3.23,6.79,10.05,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,9.38,3.8,9.79,13.56,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,5.29,2.53,4.42,7.22,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,5.52,2.52,4.47,7.31,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.25,2.81,7.74,10.73,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,6.68,2.78,4.65,8.04,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,6.37,2.8,4.45,7.28,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,5.74,2.8,7.61,10.59,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,5.52,2.58,4.84,7.52,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,8.48,3.51,9.53,13.02,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.58,3.36,6.94,10.41,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.67,3.16,7.74,11.51,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,6.53,3.15,8.6,11.85,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,6,3.07,8.55,11.57,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,6.04,2.53,4.16,6.88,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.87,3.14,5.6,9.16,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,8.75,3.49,9.08,12.79,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.07,2.85,5.31,8.51,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,8.61,3.6,9.76,13.37,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,6.31,3.22,8.62,11.85,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,5.75,2.66,4.42,7.35,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.35,3.29,5.77,9.47,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,5.53,2.71,5.44,8.47,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,9.36,3.55,10,13.64,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,7.45,3.07,5.19,8.83,September,2018,64,fall,S,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,5.69,2.77,7.57,10.38,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,M,5.77,2.94,7.41,10.66,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
C.corindum,Key_Largo,F,6.67,2.94,7.33,10.69,September,2018,64,fall,L,25.19492,-80.34596,non-diapausing,,
