ID,box,test_date,time_start,set_number,chamber,sex,population,site,host_plant,flew,died?,flight_type,flight_details,NOTES,filename,mass,short-wing?,eggs,time_end
212,E,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
214,,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,,,,,,NA,,Y,,
215,E,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
216,E,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
218,E,NA,NA,NA,NA,F,North Key Largo,Carysfort Cr,C. corindum ,NA,Y,,,,NA,,,,
219,E,NA,NA,NA,NA,F,North Key Largo,Carysfort Cr,C. corindum ,NA,Y,,,,NA,,,,
220,E,NA,NA,NA,NA,F,North Key Largo,Carysfort Cr,C. corindum ,NA,Y,,DNA,,NA,,,,
222,E,NA,NA,NA,NA,M,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
225,E,NA,NA,NA,NA,F,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
227,E,NA,NA,NA,NA,F,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
228,E,NA,NA,NA,NA,F,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
230,E,NA,NA,NA,NA,M,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
231,E,NA,NA,NA,NA,M,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
232,E,NA,NA,NA,NA,F,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
233,E,NA,NA,NA,NA,F,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
236,E,NA,NA,NA,NA,F,North Key Largo,Carysfort,C. corindum ,NA,Y,,,,NA,,,,
240,Petri2,NA,NA,NA,NA,M,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,,,
241,Petri2,NA,NA,NA,NA,M,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,,,
242,,NA,NA,NA,NA,F,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,Y,Y,
243,Petri2,NA,NA,NA,NA,M,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,,,
244,Petri2,NA,NA,NA,NA,F,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,,,
246,E,NA,NA,NA,NA,F,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,,,
247,E,NA,NA,NA,NA,M,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,,,
248,E,NA,NA,NA,NA,M,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,,,
250,,NA,NA,NA,NA,F,North Key Largo,DD -inter,C. corindum ,NA,,,,,NA,,Y,,
251,E,NA,NA,NA,NA,M,North Key Largo,DD -inter,C. corindum ,NA,Y,,,,NA,,,,
260,C,NA,NA,NA,NA,M,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
266,C,NA,NA,NA,NA,F,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
267,C,NA,NA,NA,NA,M,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
268,C,NA,NA,NA,NA,M,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
273,C,NA,NA,NA,NA,M,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
274,C,NA,NA,NA,NA,F,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
277,C,NA,NA,NA,NA,M,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
281,C,NA,NA,NA,NA,F,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
289,Petri2,NA,NA,NA,NA,F,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
291,Petri2,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
292,Petri2,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
293,Petri2,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
294,Petri2,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
297,Petri2,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
301,C,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
304,C,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
305,C,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
307,C,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
309,C,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
316,C,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
317,C,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
322,C,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
324,C,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
338,D,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
341,D,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
344,D,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
345,D,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
347,D,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
350,D,NA,NA,NA,NA,F,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
352,D,NA,NA,NA,NA,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
370,Petri2,NA,NA,NA,NA,M,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
371,Petri2,NA,NA,NA,NA,M,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
374,Petri2,NA,NA,NA,NA,F,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
377,D,NA,NA,NA,NA,M,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
378,D,NA,NA,NA,NA,M,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
379,D,NA,NA,NA,NA,F,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
382,D,NA,NA,NA,NA,F,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
385,D,NA,NA,NA,NA,F,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
388,Petri1,NA,NA,NA,NA,M,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
389,Petri1,NA,NA,NA,NA,F,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
393,Petri1,NA,NA,NA,NA,M,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
394,,NA,NA,NA,NA,F,Leesburg,Veteran’s Memorial Park,K. elegans,NA,Y,,,,NA,,,,
398,D,NA,NA,NA,NA,F,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
400,D,NA,NA,NA,NA,F,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
401,Petri2,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
403,Petri2,NA,NA,NA,NA,F,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
411,D,NA,NA,NA,NA,F,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
412,D,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
414,D,NA,NA,NA,NA,F,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
415,D,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
417,,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,,,,,NA,,Y,,
418,D,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
419,D,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
420,,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,,,,,NA,,Y,,
422,D,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
423,D,NA,NA,NA,NA,M,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,,,
196,,NA,NA,NA,,F,North Key Largo,Charlemagne,C. corindum ,NA,,,,,NA,,Y,,
13,,,,,,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,N,,
16,,,,,,F,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
26,,,,,,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
39,,,,,,F,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,Y,
47,,,,,,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,N,,
49,,,,,,M,Key Largo,JP Grove,C. corindum ,,Y,,,,NA,,,,
54,,,,,,M,Key Largo,JP Grove,C. corindum ,,Y,,,,NA,,,,
56,,,,,,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
58,,,,,,F,Key Largo,JP Grove,C. corindum ,,Y,,,,NA,,,,
62,,,,,,F,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,N,Y,
64,,,,,,F,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,Y,
66,P,,12:50pm,,,F,North Key Largo,Dagny Trellis,C. corindum ,,Y,,,,NA,,,Y,
81,,,,,,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,,Y,,,,NA,,,,
82,,,,,,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
85,,,,,,F,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,Y,
86,,,,,,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
108,,,,,,F,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
127,,,,,,M,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
134,,,,,,M,Homestead,SW 296th St & 182nd Ave,K. elegans,,Y,,,,NA,,,,
158,,,,,,M,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,0.145,,,
195,,,,,,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,N,,
203,,,,,,F,North Key Largo,Charlemagne,C. corindum ,,Y,,,,NA,,,Y,
213,,,12:50pm,,,M,North Key Largo,Charlemagne,C. corindum ,,Y,,,,NA,,,,
217,,,,,,F,North Key Largo,MM165,C. corindum ,NA,Y,,,,NA,,N,Y,
239,,,,,,F,North Key Largo,DD front,C. corindum ,NA,Y,,,,NA,,,Y,
256,,,,,,F,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,Y,
265,,,,,,F,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,N,Y,
269,,,,,,M,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,,
270,,,,,,F,North Key Largo,DD,C. corindum ,NA,Y,,,,NA,,,Y,
279,,,,,,M,North Key Largo,DD,C. corindum ,,Y,,,,NA,,,,
282,,,,,,M,North Key Largo,DD,C. corindum ,,Y,,,,NA,,,,
286,P,,11:10am,,,M,North Key Largo,DD,C. corindum ,,Y,,,,NA,,,,
321,,,,,,M,Lake Placid,Barber shop,K. elegans,,Y,,,,NA,,,,
326,,,12:50pm,,,M,Lake Placid,Barber shop,K. elegans,,Y,,,,NA,,,,
334,,,,,,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,,,
337,,,,,,M,Lake Placid,Barber shop,K. elegans,,Y,,,,NA,,,,
340,,,,,,F,Lake Placid,Barber shop,K. elegans,,Y,,,no recording,NA,,,,
346,,,,,,M,Lake Placid,Barber shop,K. elegans,,Y,,,,NA,,,,
348,,,,,,M,Lake Placid,Barber shop,K. elegans,NA,Y,,,,NA,,N,,
392,P,,,,,F,Leesburg,Veteran’s Memorial Park,K. elegans,,Y,,,,NA,,,Y,
402,P,,,,,M,Gainesville,NW 10th Ave & 18th St,K. elegans,,Y,,,,NA,0.04,,,
405,P,,,,,F,Gainesville,NW 10th Ave & 18th St,K. elegans,NA,Y,,,,NA,,N,Y,
413,,,,,,F,Gainesville,NW 10th Ave & 18th St,K. elegans,,Y,,,,NA,,,Y,
