ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,population,site,host_plant,flew,died,flight_type,flight_details,NOTES,mass,short-wing,eggs,time_end,latitude,longitude,sex,beak,thorax,wing,body,w_morph,notes,date_measured,date_entered,recorder
205,set063-11-01-19-A1.txt,1,A,A-1,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,North Key Largo,Charlemagne,C. corindum,N,,,,,0.03,,,,25.1948419,-80.34590136,M,5.78,2.81,7.14,10.16,L,wings torn at end,03.23.2020,03.26.2020,AB
335,set063-11-01-19-A2.txt,2,A,A-2,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,Lake Placid,Barber shop,K. elegans,N,,,,,0.092,,Y,,27.298660028,-81.36611608,F,7.79,3.72,9.73,13.44,L,,03.24.2020,03.26.2020,AB
314,set063-11-01-19-A3.txt,3,A,A-3,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,Lake Placid,Barber shop,K. elegans,N,,,,,0.072,,Y,,27.298660028,-81.36611608,F,7.04,3.56,9.86,12.73,L,,03.24.2020,03.26.2020,AB
96,set063-11-01-19-A4.txt,4,A,A-4,63,0.42,5394.4,2244.916,0,5394.4,0.999,5400.0,0.571,,11.01,10:55am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.045,,,,25.491968,-80.48562,M,5.69,3.10,8.70,11.60,L,,03.20.2020,03.25.2020,AB
132,set063-11-01-19-B1.txt,1,B,B-1,63,0.323,5397.9,1713.374,0,5397.9,1.0,5400.0,0.628,,11.01,10:55am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.055,,,,25.491968,-80.48562,M,5.75,3.32,9.04,11.98,L,,03.20.2020,03.25.2020,AB
271,set063-11-01-19-B2.txt,2,B,B-2,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,North Key Largo,DD,C. corindum,N,,,,,0.035,,,,25.28636983,-80.29077075,M,6.66,3.23,8.63,11.63,L,,03.23.2020,03.26.2020,AB
198,set063-11-01-19-B3.txt,3,B,B-3,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,North Key Largo,Charlemagne,C. corindum,N,,,,,0.056,,Y,,25.1948419,-80.34590136,F,7.51,3.00,8.21,11.68,L,,03.23.2020,03.26.2020,AB
372,set063-11-01-19-B4.txt,4,B,B-4,63,0,0,0,0,0,0,5400.0,0,P,11.01,10:55am,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.124,,Y,,28.812980,-81.877895,F,6.83,3.44,8.54,12.25,L,wings torn at end,03.24.2020,03.26.2020,AB
254,set064-11-01-19-B1.txt,1,B,B-1,64,0.17,0,2.513,0,0,0,5400.0,0,,11.01,12:50pm,North Key Largo,DD,C. corindum,N,,,,,0.047,,,,25.28636983,-80.29077075,M,6.03,3.08,7.77,10.65,L,wings torn at end,03.23.2020,03.26.2020,AB
35,set064-11-01-19-B2.txt,2,B,B-2,64,0.249,1371.7,3.77,0,1368.3,0.254,5400.0,0.524,,11.01,12:50pm,Plantation Key,Founder's #1,C. corindum,N,,,,,0.039,,,,24.96448253,-80.56738908,M,5.72,2.97,7.96,11.05,L,,03.19.2020,03.25.2020,AB
397,set064-11-01-19-B3.txt,3,B,B-3,64,0,0,0,0,0,0,5400.0,0,,11.01,12:50pm,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.106,,Y,,29.661821,-82.347211,F,7.81,3.58,9.57,13.13,L,,03.24.2020,03.26.2020,AB
311,set064-11-01-19-B4.txt,4,B,B-4,64,0.24,2022.9,13.194,0,1335.4,0.375,5400.0,0.419,,11.01,12:50pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.053,,,,27.298660028,-81.36611608,M,5.59,3.37,8.71,11.86,L,wings torn at end,03.24.2020,03.26.2020,AB
154,set065-11-01-19-A1.txt,1,A,A-1,65,0,0,0,0,0,0,5400.0,0,,11.01,2:25pm,Lake Wales,Polk,K. elegans,N,,,,,0.057,,Y,,27.903346,-81.589461,F,7.72,3.54,10.05,13.24,L,,03.20.2020,03.25.2020,AB
139,set065-11-01-19-A2.txt,2,A,A-2,65,0,0,0.628,0,0,0,5400.0,0,P,11.01,2:25pm,Lake Wales,Polk,K. elegans,N,,,,,0.07,,Y,,27.903346,-81.589461,F,6.97,3.45,9.61,12.86,L,,03.20.2020,03.25.2020,AB
226,set065-11-01-19-A3.txt,3,A,A-3,65,0.327,4630.5,1494.097,0,4539.5,0.858,5400.0,0.524,,11.01,2:25pm,North Key Largo,Carysfort Cr,C. corindum,Y,,BC,bursts to continuous; +90,,0.035,,,,25.25647566,-80.31068981,M,6.34,2.91,8.08,11.25,L,,03.23.2020,03.26.2020,AB
288,set065-11-01-19-A4.txt,4,A,A-4,65,0.315,4387.4,1368.437,103.8,3198.8,0.812,5400.0,0.571,P,11.01,2:25pm,North Key Largo,DD,C. corindum,Y,,BC,bursts to continuous; +90,,0.047,,,,25.28636983,-80.29077075,M,5.94,3.07,7.99,10.94,L,,03.24.2020,03.26.2020,AB
346,set065-11-01-19-B1.txt,1,B,B-1,65,0,0,0,0,0,0,5400.0,0,,11.01,2:25pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.028,,,,27.298660028,-81.36611608,M,5.45,2.74,7.52,10.31,L,,03.24.2020,03.26.2020,AB
306,set065-11-01-19-B2.txt,2,B,B-2,65,0,0,0,0,0,0,5400.0,0,,11.01,2:25pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.128,,Y,,27.298660028,-81.36611608,F,8.79,3.96,10.25,14.29,L,,03.24.2020,03.26.2020,AB
330,set065-11-01-19-B3.txt,3,B,B-3,65,0.514,5397.6,2742.529,0,5397.6,1.0,5400.0,0.898,,11.01,2:25pm,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous; +90,,0.041,,,,27.298660028,-81.36611608,M,5.81,3.18,8.57,11.66,L,wings torn at end,03.24.2020,03.26.2020,AB
329,set065-11-01-19-B4.txt,4,B,B-4,65,0.372,2906.8,276.452,71.1,612.1,0.538,5400.0,0.571,,11.01,2:25pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts to continuous (back and forth),,0.047,,,,27.298660028,-81.36611608,M,5.87,3.23,8.59,11.76,L,,03.24.2020,03.26.2020,AB
131,set066-11-01-19-A1.txt,1,A,A-1,66,0,0,0,0,0,0,5400.0,0,,11.01,4:10pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.085,,Y,,25.491968,-80.48562,F,7.97,3.91,9.98,13.19,L,,03.20.2020,03.25.2020,AB
119,set066-11-01-19-A2.txt,2,A,A-2,66,0,0,0.628,0,0,0,5400.0,0,,11.01,4:10pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.043,,,,25.491968,-80.48562,M,5.57,3.04,8.33,11.11,L,,03.20.2020,03.25.2020,AB
126,set066-11-01-19-A3.txt,3,A,A-3,66,0.429,5397.2,2248.686,0,5397.2,0.999,5400.0,0.628,,11.01,4:10pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.053,,,,25.491968,-80.48562,M,5.88,3.39,9.00,12.18,L,,03.20.2020,03.25.2020,AB
410,set066-11-01-19-A4.txt,4,A,A-4,66,0.14,0,11.938,0,0,0,5400.0,0,,11.01,4:10pm,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.103,,Y,,29.661821,-82.347211,F,7.96,3.51,9.45,13.02,L,wings torn at end,03.24.2020,03.26.2020,AB
313,set066-11-01-19-B1.txt,1,B,B-1,66,0.205,5068.5,993.342,0,2549.0,0.939,5400.0,0.571,,11.01,4:10pm,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.079,,Y,,27.298660028,-81.36611608,F,7.64,3.51,9.40,12.83,L,,03.24.2020,03.26.2020,AB
342,set066-11-01-19-B2.txt,2,B,B-2,66,0,0,1.257,0,0,0,5400.0,0,,11.01,4:10pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.067,,,,27.298660028,-81.36611608,F,7.97,3.47,9.65,13.23,L,,03.24.2020,03.26.2020,AB
146,set066-11-01-19-B3.txt,3,B,B-3,66,0,0,0,0,0,0,5400.0,0,P,11.01,4:10pm,Lake Wales,Polk,K. elegans,N,,,,,0.037,,,,27.903346,-81.589461,,,,,,,bug broke apart when tried to get out of tube,03.20.2020,03.25.2020,AB
125,set067-11-04-19-A1.txt,1,A,A-1,67,0.257,4291.2,1022.244,186.6,3772.2,0.816,5256.7,0.483,,11.04,9:05am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90; stopped flying around 1 hour and 50 minutes,around 57 minutes the logger quit unexpectantly; decided to start an extra 30 minute trial even though had been flying for almost 90 minutes,0.053,,,,25.491968,-80.48562,M,6.14,3.19,9.02,12.10,L,,03.20.2020,03.25.2020,AB
257,set067-11-04-19-A2.txt,2,A,A-2,67,0.251,3342.4,740.766,0,2242.7,0.636,5256.7,0.524,P,11.04,9:05am,North Key Largo,DD,C. corindum,Y,,CB,continuous; stopped around 55 min --> bursts,,0.03,,,,25.28636983,-80.29077075,M,5.56,2.67,7.25,10.31,L,wings torn at end,03.23.2020,03.26.2020,AB
30,set067-11-04-19-A3.txt,3,A,A-3,67,0.613,0,3.141,0,0,0,5256.7,1.047,,11.04,9:05am,Plantation Key,Founder's #1,C. corindum,N,,,,,0.075,,Y,,24.96448253,-80.56738908,F,8.10,3.32,8.38,11.68,L,,03.19.2020,03.25.2020,AB
109,set067-11-04-19-A4.txt,4,A,A-4,67,0.399,5145.1,1742.276,0,4371.2,0.979,5256.7,0.571,,11.04,9:05am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90; +120,,0.082,,Y,,25.491968,-80.48562,F,7.98,3.66,10.23,13.60,L,,03.20.2020,03.25.2020,AB
390,set067-11-04-19-B1.txt,1,B,B-1,67,0.74,124.0,32.672,0,49.2,0.023,5400.0,1.257,P,11.04,9:05am,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.037,,,,28.812980,-81.877895,M,5.65,3.06,8.46,11.52,L,,03.24.2020,03.26.2020,AB
69,set067-11-04-19-B2.txt,2,B,B-2,67,0,0,0,0,0,0,5400.0,0,P,11.04,9:05am,North Key Largo,Dagny Trellis,C. corindum,N,,,,,0.096,,Y,,25.1755048,-80.36782055,F,8.74,3.43,8.99,12.55,L,,03.20.2020,03.25.2020,AB
380,set067-11-04-19-B3.txt,3,B,B-3,67,0.447,5013.2,2226.695,0,4700.6,0.928,5400.0,0.628,,11.04,9:05am,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous; +90,bug turned while flying so had to readjust ,0.109,,Y,,28.812980,-81.877895,F,8.15,3.47,9.36,13.06,L,,03.24.2020,03.26.2020,AB
320,set067-11-04-19-B4.txt,4,B,B-4,67,0,0,0,0,0,0,5400.0,0,,11.04,9:05am,Lake Placid,Barber shop,K. elegans,N,,,,,0.098,,Y,,27.298660028,-81.36611608,F,7.72,3.54,9.30,12.79,L,,03.24.2020,03.26.2020,AB
408,set068-11-04-19-A1.txt,1,A,A-1,68,0,0,0,0,0,0,5400.0,0,,11.04,11:10am,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.051,,,,29.661821,-82.347211,M,6.16,3.30,8.42,11.70,L,wings torn at end,03.24.2020,03.26.2020,AB
98,set068-11-04-19-A2.txt,2,A,A-2,68,0,0,0,0,0,0,5400.0,0,P,11.04,11:10am,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.085,,Y,,25.491968,-80.48562,F,7.88,4.07,10.46,14.08,L,,03.20.2020,03.25.2020,AB
343,set068-11-04-19-A3.txt,3,A,A-3,68,0,0,0,0,0,0,5400.0,0,,11.04,11:10am,Lake Placid,Barber shop,K. elegans,N,,,,,0.032,,,,27.298660028,-81.36611608,M,5.70,2.71,7.56,10.58,L,,03.24.2020,03.26.2020,AB
116,set068-11-04-19-A4.txt,4,A,A-4,68,0.325,1808.2,33.928,0,1166.4,0.335,5400.0,0.37,,11.04,11:10am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.038,,,,25.491968,-80.48562,M,6.08,3.05,8.29,11.20,L,,03.20.2020,03.25.2020,AB
235,set068-11-04-19-B1.txt,1,B,B-1,68,0.364,3084.9,115.607,62.3,719.9,0.571,5400.0,0.698,,11.04,11:10am,North Key Largo,Carysfort Cr,C. corindum,Y,,B,bursts,,0.114,,Y,,25.25647566,-80.31068981,F,9.09,3.66,9.75,13.43,L,,03.23.2020,03.26.2020,AB
101,set068-11-04-19-B2.txt,2,B,B-2,68,0.424,4987.5,2075.275,84.3,4532.8,0.924,5400.0,0.698,,11.04,11:10am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous; +90,,0.041,,,,25.491968,-80.48562,M,5.84,3.15,8.74,11.55,L,,03.20.2020,03.25.2020,AB
315,set068-11-04-19-B3.txt,3,B,B-3,68,0,0,0.628,0,0,0,5400.0,0,,11.04,11:10am,Lake Placid,Barber shop,K. elegans,N,,,,,0.088,,Y,,27.298660028,-81.36611608,F,7.35,3.29,8.79,12.27,L,,03.24.2020,03.26.2020,AB
111,set068-11-04-19-B4.txt,4,B,B-4,68,0.364,338.9,111.209,87.7,87.7,0.063,5400.0,0.628,,11.04,11:10am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.04,,,,25.491968,-80.48562,M,5.38,3.00,8.22,10.99,L,,03.20.2020,03.25.2020,AB
149,set069-11-04-19-A1.txt,1,A,A-1,69,0,0,0,0,0,0,5400.0,0,,11.04,12:55pm,Lake Wales,Polk,K. elegans,N,,,,,0.144,,Y,,27.903346,-81.589461,F,8.18,3.73,10.05,13.89,L,wings torn at end,03.20.2020,03.25.2020,AB
89,set069-11-04-19-A2.txt,2,A,A-2,69,0.269,4597.6,1105.808,282.5,2725.9,0.851,5400.0,0.571,P,11.04,12:55pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,"continuous; stopped and restarted at 45 min, stopped and restarted 70 min",,0.054,,,,25.491968,-80.48562,M,6.20,3.31,8.85,12.20,L,,03.20.2020,03.25.2020,AB
261,set069-11-04-19-A3.txt,3,A,A-3,69,0.414,3868.3,1290.528,87.1,3047.7,0.716,5400.0,0.628,,11.04,12:55pm,North Key Largo,DD,C. corindum,Y,,C,"continuous; stopped and restarted at 60 min, again at 70 min",,0.04,,,,25.28636983,-80.29077075,M,5.81,3.18,7.82,10.83,L,wings torn at end,03.23.2020,03.26.2020,AB
68,set069-11-04-19-A4.txt,4,A,A-4,69,0.205,2716.5,12.566,0,2680.6,0.503,5400.0,0.628,P,11.04,12:55pm,North Key Largo,Dagny Trellis,C. corindum,N,,,,,0.085,,Y,,25.1755048,-80.36782055,F,8.26,3.77,10.11,13.74,L,,03.20.2020,03.25.2020,AB
204,set069-11-04-19-B1.txt,1,B,B-1,69,0,0,0,0,0,0,5400.0,0,,11.04,12:55pm,North Key Largo,Charlemagne,C. corindum,N,,,,,0.04,,,,25.1948419,-80.34590136,M,6.21,2.94,6.89,9.95,L,wings torn at end,03.23.2020,03.26.2020,AB
249,set069-11-04-19-B2.txt,2,B,B-2,69,0,0,0.628,0,0,0,5400.0,0,,11.04,12:55pm,North Key Largo,DD -inter,C. corindum,N,,,,,0.044,,Y,,25.252842,-80.311826,F,8.22,3.50,8.73,12.27,L,,03.23.2020,03.26.2020,AB
128,set069-11-04-19-B3.txt,3,B,B-3,69,0,0,0,0,0,0,5400.0,0,,11.04,12:55pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.043,,,,25.491968,-80.48562,M,5.88,2.89,7.94,10.62,L,wings torn at end,03.20.2020,03.25.2020,AB
328,set069-11-04-19-B4.txt,4,B,B-4,69,0.295,4139.0,1168.01,76.0,3687.7,0.766,5400.0,0.524,,11.04,12:55pm,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; stoppe and started at 70 min --> bursts,,0.072,,Y,,27.298660028,-81.36611608,F,7.86,3.28,8.98,12.41,L,,03.24.2020,03.26.2020,AB
253,set007-10-16-19-A1.txt,1,A,A-1,7,0.186,1586.0,14.451,0,1449.9,0.881,1800.0,0.393,E,10.16,11:50,North Key Largo,DD,C. corindum,N,,,,,,,Y,,25.28636983,-80.29077075,F,8.50,3.75,9.46,12.32,L,,03.23.2020,03.26.2020,AB
373,set007-10-16-19-A2.txt,2,A,A-2,7,0,0,0,0,0,0,1800.0,0,Petri2,10.16,11:50,Leesburg,Veteran’s Memorial Park,K. elegans,N,Y,,,,,,,,28.812980,-81.877895,M,5.65,2.95,6.44,9.45,LS,wings torn at end,03.24.2020,03.26.2020,AB
31,set007-10-16-19-A3.txt,3,A,A-3,7,0,0,0,0,0,0,1800.0,0,A,10.16,11:50,Plantation Key,Founder's #1,C. corindum,N,,,,,,,,,24.96448253,-80.56738908,M,5.87,2.70,7.40,10.53,L,,03.19.2020,03.25.2020,AB
223,set007-10-16-19-A4.txt,4,A,A-4,7,0.218,1792.3,376.98,0,1792.3,0.996,1800.0,0.393,E,10.16,11:50,North Key Largo,Carysfort Cr,C. corindum,Y,,C,continuous,,,,,,25.25647566,-80.31068981,F,8.57,3.59,8.91,12.73,L,,03.23.2020,03.26.2020,AB
319,set070-11-04-19-A1.txt,1,A,A-1,70,0.425,5396.8,2265.022,0,5396.8,0.999,5400.0,0.628,,11.04,2:30pm,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.075,,Y,,27.298660028,-81.36611608,F,8.51,3.85,10.32,14.10,L,,03.24.2020,03.26.2020,AB
15,set070-11-04-19-A2.txt,2,A,A-2,70,0,0,1.257,0,0,0,5400.0,0,,11.04,2:30pm,Plantation Key,Founder's #1,C. corindum,N,,,,,0.04,,,,24.96448253,-80.56738908,M,6.01,2.97,7.62,10.51,L,,03.19.2020,03.25.2020,AB
99,set070-11-04-19-A3.txt,3,A,A-3,70,0.312,5343.6,1622.271,0,5343.6,0.99,5400.0,0.571,P,11.04,2:30pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.046,,,,25.491968,-80.48562,M,5.95,3.03,8.89,11.69,L,,03.20.2020,03.25.2020,AB
283,set070-11-04-19-A4.txt,4,A,A-4,70,0.349,0,3.141,0,0,0,5400.0,0,,11.04,2:30pm,North Key Largo,DD,C. corindum,N,,,,,0.069,,,,25.28636983,-80.29077075,F,7.97,3.33,8.09,11.76,L,wings torn at end,03.24.2020,03.26.2020,AB
124,set070-11-04-19-B1.txt,1,B,B-1,70,0.322,3251.2,5.026,0,1877.3,0.602,5400.0,0.37,,11.04,2:30pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.051,,,,25.491968,-80.48562,M,6.06,3.29,8.80,12.10,L,,03.20.2020,03.25.2020,AB
278,set070-11-04-19-B2.txt,2,B,B-2,70,0,0,0.628,0,0,0,5400.0,0,,11.04,2:30pm,North Key Largo,DD,C. corindum,N,,,,,0.034,,,,25.28636983,-80.29077075,M,5.69,2.88,7.83,10.83,L,,03.23.2020,03.26.2020,AB
34,set070-11-04-19-B3.txt,3,B,B-3,70,0,0,0,0,0,0,5400.0,0,,11.04,2:30pm,Plantation Key,Founder's #1,C. corindum,N,,,,,0.113,,Y,,24.96448253,-80.56738908,F,9.08,3.88,9.80,13.68,L,,03.19.2020,03.25.2020,AB
354,set070-11-04-19-B4.txt,4,B,B-4,70,0,0,0,0,0,0,5400.0,0,,11.04,2:30pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.063,,Y,,27.298660028,-81.36611608,F,7.46,3.13,8.26,11.36,L,wings torn at end,03.24.2020,03.26.2020,AB
353,set071-11-04-19-A1.txt,1,A,A-1,71,0.61,1215.6,14.451,0,1195.2,0.225,5400.0,1.047,,11.04,,Lake Placid,Barber shop,K. elegans,N,,,,,0.031,,,,27.298660028,-81.36611608,M,5.62,3.07,8.09,11.08,L,,03.24.2020,03.26.2020,AB
259,set071-11-04-19-A2.txt,2,A,A-2,71,0.302,640.0,7.54,0,630.3,0.119,5400.0,0.628,,11.04,,North Key Largo,DD,C. corindum,Y,,B,bursts,,0.037,,,,25.28636983,-80.29077075,M,6.16,3.10,8.34,11.57,L,,03.23.2020,03.26.2020,AB
91,set071-11-04-19-A3.txt,3,A,A-3,71,0.326,5397.0,1736.621,0,5397.0,0.999,5400.0,0.524,P,11.04,,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.047,,,,25.491968,-80.48562,M,5.93,3.21,8.53,11.82,L,,03.20.2020,03.25.2020,AB
155,set071-11-04-19-A4.txt,4,A,A-4,71,0.433,6.5,5.026,0,6.5,0.001,5400.0,0.571,,11.04,,Lake Wales,Polk,K. elegans,N,,,,,0.063,,,,27.903346,-81.589461,M,6.07,3.09,8.31,11.48,L,wings torn at end,03.20.2020,03.25.2020,AB
136,set072-11-05-19-A1_136.txt,1,A,A-1,72,0.272,22.9,3.141,0,22.9,0.005,4511.6,0.331,,11.05,9:57am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.042,,,,25.491968,-80.48562,M,5.50,3.01,8.61,11.37,L,,03.20.2020,03.25.2020,AB
404,set072-11-05-19-A1_404.txt,1,A,A-1,72,0.439,33165.5,14320.214,0,33165.5,0.771,43039.9,0.628,P,11.05,10:36am,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,C,continuous,,0.066,,Y,,29.661821,-82.347211,F,7.86,3.59,9.82,13.37,L,,03.24.2020,03.26.2020,AB
84,set072-11-05-19-A1_84.txt,1,A,A-1,72,0.263,78.0,19.477,60.3,60.3,0.036,2153.5,0.393,,11.05,9:17:am,North Key Largo,Dagny 1/2 Loop,C. corindum,Y,,B,bursts,,0.045,,,,25.173694,-80.371532,M,6.62,2.99,8.62,11.57,L,,03.20.2020,03.25.2020,AB
328,set072-11-05-19-A2_328.txt,2,A,A-2,72,0.336,77.9,28.273,0,45.9,0.005,16034.0,0.524,,11.05,1:16pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.068,,Y,,27.298660028,-81.36611608,F,7.86,3.28,8.98,12.41,L,,03.24.2020,03.26.2020,AB
302,set072-11-05-19-A2_302.txt,2,A,A-2,72,0.298,8824.4,2462.308,0,7827.3,0.627,14073.0,0.524,,11.05,9:19am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,*noticed eggs on 11.06 not 11.05,0.088,,Y,1:15pm,27.298660028,-81.36611608,F,6.97,3.64,10.09,13.49,L,,03.24.2020,03.26.2020,AB
311,set072-11-05-19-A2_311.txt,2,A,A-2,72,0.422,4.4,4.398,0,4.4,0.0,43039.9,0.419,,11.05,1:49pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.044,,,,27.298660028,-81.36611608,M,5.59,3.37,8.71,11.86,L,wings torn at end,03.24.2020,03.26.2020,AB
295,set072-11-05-19-A3_295.txt,3,A,A-3,72,0.317,12436.4,3870.328,0,12436.4,0.289,43039.9,0.571,,11.05,11:17am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.042,,,3:24pm,27.298660028,-81.36611608,M,5.30,3.16,8.59,11.62,L,,03.24.2020,03.26.2020,AB
197,set072-11-05-19-A3_197.txt,3,A,A-3,72,0.284,1027.0,3.141,0,1021.0,0.148,6950.9,0.37,,11.05,10:38am,North Key Largo,Charlemagne,C. corindum,Y,,B,bursts,,0.037,,,,25.1948419,-80.34590136,M,5.75,2.73,7.82,10.43,L,wings torn at end,03.23.2020,03.26.2020,AB
96,set072-11-05-19-A3_96.txt,3,A,A-3,72,0.336,47.5,17.592,0,21.3,0.021,2225.2,0.449,,11.05,9:21am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.046,,,,25.491968,-80.48562,M,5.69,3.10,8.70,11.60,L,,03.20.2020,03.25.2020,AB
152,set072-11-05-19-A3_152.txt,3,A,A-3,72,0.416,67.1,29.53,0,31.6,0.015,4576.8,0.571,,11.05,9:58am,Lake Wales,Polk,K. elegans,Y,,B,bursts,,0.046,,,,27.903346,-81.589461,M,6.16,3.22,8.75,11.93,L,,03.20.2020,03.25.2020,AB
132,set072-11-05-19-A4_132.txt,4,A,A-4,72,0.344,30148.0,10201.079,0,30098.2,0.7,43039.9,0.483,,11.05,10:39am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.054,,,,25.491968,-80.48562,M,5.75,3.32,9.04,11.98,L,,03.20.2020,03.25.2020,AB
67,set072-11-05-19-A4_67.txt,4,A,A-4,72,0.322,1786.5,23.247,162.9,878.4,0.783,2281.1,0.449,P,11.05,9:22am,North Key Largo,Dagny Trellis,C. corindum,Y,,B,bursts,grabbed onto the sensor in the beginning 10 minutes,0.036,,,,25.1755048,-80.36782055,M,6.23,2.94,7.76,10.94,L,,03.20.2020,03.25.2020,AB
288,set072-11-05-19-A4_288.txt,4,A,A-4,72,0.361,66.4,37.07,0,38.2,0.014,4665.6,0.483,P,11.05,10:00am,North Key Largo,DD,C. corindum,Y,,B,bursts,,0.044,,,,25.28636983,-80.29077075,M,5.94,3.07,7.99,10.94,L,,03.24.2020,03.26.2020,AB
339,set072-11-05-19-B1_339.txt,1,B,B-1,72,0.208,25036.8,4996.87,122.1,9743.8,0.58,43152.6,0.628,,11.05,9:23am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.05,,,10:30am,27.298660028,-81.36611608,M,6.08,3.41,8.60,11.88,L,,03.24.2020,03.26.2020,AB
312,set072-11-05-19-B2_312.txt,2,B,B-2,72,0.287,516.1,12.566,0,488.6,0.215,2401.6,0.449,,11.05,9:24am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.044,,,,27.298660028,-81.36611608,M,5.58,3.23,8.46,11.53,L,wings torn at end,03.24.2020,03.26.2020,AB
387,set072-11-05-19-B2_387.txt,2,B,B-2,72,0.265,716.8,6.283,0,708.1,0.102,7042.4,0.299,,11.05,10:40am,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,0.047,,Y,,28.812980,-81.877895,F,7.49,3.25,8.54,11.88,L,,03.24.2020,03.26.2020,AB
123,set072-11-05-19-B2_123.txt,2,B,B-2,72,0.262,0,1.885,0,0,0,4715.8,0,,11.05,10:01am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.05,,,,25.491968,-80.48562,M,6.12,3.26,9.14,12.22,L,,03.20.2020,03.25.2020,AB
319,set072-11-05-19-B2_319.txt,2,B,B-2,72,0.364,27757.2,10027.04,0,27757.2,0.643,43152.6,0.524,,11.05,11:19am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.091,,Y,,27.298660028,-81.36611608,F,8.51,3.85,10.32,14.10,L,,03.24.2020,03.26.2020,AB
318,set072-11-05-19-B3_318.txt,3,B,B-3,72,0.332,23.3,9.425,0,21.6,0.001,43152.6,0.449,,11.05,1:51pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.038,,,,27.298660028,-81.36611608,M,5.41,2.90,8.04,10.86,L,,03.24.2020,03.26.2020,AB
95,set072-11-05-19-B3_95.txt,3,B,B-3,72,0.338,3805.0,1244.662,0,3805.0,0.789,4820.8,0.571,,11.05,9:25am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.083,,Y,,25.491968,-80.48562,F,8.37,3.80,10.22,14.17,L,,03.20.2020,03.25.2020,AB
