ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs
246,set016-3-10-2020-A4_246.txt,T2,A-4,A,4,16,0.0,0.0,0.6283,0.0,0.0,0.0,1918.2300000000007,0.0,2020-03-10,10:19:00,10:49:00,1800.0,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.13699999999999998,Y,25.1820931,-80.36319379999999,155.0
48,set016-3-10-2020-A4_48.txt,T2,A-4,A,4,16,0.0,0.0,1.2566,0.0,0.0,0.0,1866.71,0.0,2020-03-10,9:48:00,10:18:00,1800.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.048,Y,25.491362,-80.485821,2.0
59,set016-3-10-2020-A4_59.txt,T2,A-4,A,4,16,0.0,0.0,0.0,0.0,0.0,0.0,2182.27,0.0,2020-03-10,8:41:00,09:14:00,1980.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.075,Y,27.298631,-81.36615,56.0
10,set016-3-10-2020-B1_10.txt,T2,B-1,B,1,16,0.2987671255097027,8561.369999999999,2489.3246000000117,0.0,8561.369999999999,0.8883936863579714,9636.91,0.5370085470085136,2020-03-10,8:42:00,11:13:00,9060.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.051,N,24.96424,-80.5673321,
247,set016-3-10-2020-B1_247.txt,T2,B-1,B,1,16,0.2408911685518492,24.40999999999985,3.1415,0.0,24.40999999999985,0.008533681998860254,2860.4300000000017,0.27081896551727536,2020-03-10,12:00:00,12:33:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.034,N,25.1820931,-80.36319379999999,
314,set016-3-10-2020-B1_314.txt,T2,B-1,B,1,16,0.808815257954571,2.4099999999998545,2.5132,0.0,2.4099999999998545,0.0010856687223795762,2219.83,1.0649152542370257,2020-03-10,11:22:00,11:56:00,2040.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.08199999999999999,Y,25.1000151,-80.437522,92.0
393,set016-3-10-2020-B1_393.txt,T2,B-1,B,1,16,0.0,0.0,0.0,0.0,0.0,0.0,2412.79,0.0,2020-03-10,8:05:00,08:36:00,1860.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.096,Y,24.96424,-80.5673321,29.0
6,set016-3-10-2020-B1_6.txt,T2,B-1,B,1,16,0.37829976426987305,37066.71,13521.644300004265,0.0,34142.2,0.9915044573512256,37384.31,0.5370085470093485,2020-03-10,13:07:00,23:29:29,37349.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.043,N,24.96424,-80.5673321,
169,set016-3-10-2020-B2_169.txt,T2,B-2,B,2,16,0.1818019445199248,9907.430000000004,1495.982300000043,82.71999999999935,1868.51,0.8216430987711967,12058.07,1.3962222222199647,2020-03-10,8:05:00,11:13:00,11280.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.044000000000000004,N,27.298631,-81.36615,
170,set016-3-10-2020-B2_170.txt,T2,B-2,B,2,16,0.0,0.0,0.6283,0.0,0.0,0.0,2218.790000000001,0.0,2020-03-10,11:25:00,11:56:00,1860.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,B,,0.046,N,27.298631,-81.36615,
201,set016-3-10-2020-B2_201.txt,T2,B-2,B,2,16,0.0,0.0,0.0,0.0,0.0,0.0,1944.2300000000034,0.0,2020-03-10,13:08:00,13:40:00,1920.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.043,N,24.9735748,-80.5539224,
258,set016-3-10-2020-B2_258.txt,T2,B-2,B,2,16,0.29892669734673616,27.30000000000109,7.539600000000001,0.0,24.23999999999978,0.009568505946143356,2853.1100000000024,0.4487857142858309,2020-03-10,12:01:00,12:33:00,1920.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.03,N,25.491362,-80.485821,
108,set016-3-10-2020-B3_108.txt,T2,B-3,B,3,16,0.5439625434910275,46.10999999999876,18.848999999999997,0.0,31.399999999999643,0.02078946775175218,2217.9500000000007,1.3658695652145827,2020-03-10,11:26:00,11:56:00,1800.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.051,N,24.96424,-80.5673321,
115,set016-3-10-2020-B3_115.txt,T2,B-3,B,3,16,0.6190231788074405,0.0,1.8849,0.0,0.0,0.0,1903.3100000000013,0.208046357615864,2020-03-10,13:09:00,13:40:00,1860.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.083,Y,25.1000151,-80.437522,226.0
225,set016-3-10-2020-B3_225.txt,T2,B-3,B,3,16,0.2293083912275889,8717.68,1933.2791000001,0.0,8717.68,0.9037096163913524,9646.55,0.4001910828026219,2020-03-10,8:43:00,11:13:00,9000.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.033,N,25.273488500000003,-80.3040957,
267,set016-3-10-2020-B3_267.txt,T2,B-3,B,3,16,0.0,0.0,0.0,0.0,0.0,0.0,2419.43,0.0,2020-03-10,8:06:00,08:36:00,1800.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.037000000000000005,N,27.298631,-81.36615,
342,set016-3-10-2020-B3_342.txt,T2,B-3,B,3,16,0.0,0.0,0.0,0.0,0.0,0.0,2846.0300000000025,0.0,2020-03-10,12:02:00,12:33:00,1860.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.098,Y,25.1755702,-80.36780089,1.0
116,set016-3-10-2020-B4_116.txt,T2,B-4,B,4,16,0.3360191017156263,63.0,22.61879999999999,0.0,31.26000000000022,0.022204129968174068,2837.3100000000013,0.4724060150376198,2020-03-10,12:03:00,12:33:00,1800.0,F,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.085,Y,25.1284578,-80.4080913,4.0
119,set016-3-10-2020-B4_119.txt,T2,B-4,B,4,16,0.2552320748314913,55.09000000000015,14.450899999999995,0.0,27.0,0.027850379410233286,1978.07,0.32220512820515823,2020-03-10,8:44:00,09:14:00,1800.0,F,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.047,N,25.1284578,-80.4080913,
343,set016-3-10-2020-B4_343.txt,T2,B-4,B,4,16,0.14024473202484375,1115.22,150.7919999999996,66.25999999999999,690.82,0.459477164575737,2427.15,0.4001910828025495,2020-03-10,8:06:00,08:36:00,1800.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,CB,,0.040999999999999995,N,25.1755702,-80.36780089,
420,set016-3-10-2020-B4_420.txt,T2,B-4,B,4,16,0.0,0.0,0.0,0.0,0.0,0.0,1800.390000000003,0.0,2020-03-10,13:10:00,13:40:00,1800.0,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.062,Y,25.1820931,-80.36319379999999,211.0
53,set016-3-10-2020-B4_53.txt,T2,B-4,B,4,16,0.2009728355479015,7733.910000000003,1377.8619000000278,0.0,7154.160000000002,0.8258533329773888,9364.75,1.3368085106349867,2020-03-10,9:16:00,11:37:00,8460.0,F,Lake Placid,Highlands,110N Main,K.elegans,Y,BC,,0.067,N,27.298631,-81.36615,22.0
