ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes,tested
216,set014-3-06-2020-B4_216.txt,T2,B-4,B,4,14,0.0,0.0,0.0,0.0,0.0,0.0,1860.7100000000000,0.0,2020-03-06,14:30:00,15:01:00,1860.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.046,N,25.1284578,-80.4080913,,6.54,2.99,8.03,11.33,L,,yes
240,set014-3-06-2020-B4_240.txt,T2,B-4,B,4,14,0.3301778606189350,19375.17,6335.148900000740,0.0,19375.17,0.9479032075784620,20440.03,0.6684042553187870,2020-03-06,8:55:00,14:30:00,20100.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.056000000000000000,N,25.1755702,-80.36780089,,6.16,3.2,8.37,11.71,L,,yes
385,set014-3-06-2020-B4_385.txt,T2,B-4,B,4,14,0.21866611810852300,24602.84,5272.065300000220,0.0,24588.08,0.9761780533685560,25203.23,0.35100558659200800,2020-03-06,15:01:00,22:01:59,25259.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,BC,,0.065,Y,24.96424,-80.5673321,42.0,7.77,3.3,9.02,12.44,L,,yes
110,set015-3-09-2020-A1_110.txt,T2,A-1,A,1,15,0.5615652355532660,96.81999999999970,35.1848,96.81999999999970,96.81999999999970,0.04594483013889730,2107.3100000000000,1.0471666666692100,2020-03-09,14:07:00,14:41:00,2040.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.031,N,24.96424,-80.5673321,,5.61,2.7,7.2,9.96,L,,yes
135,set015-3-09-2020-A1_135.txt,T2,A-1,A,1,15,0.0,0.0,0.6283,0.0,0.0,0.0,2156.470000000000,0.0,2020-03-09,15:18:00,15:52:00,2040.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.10300000000000000,Y,25.27348850000000,-80.3040957,225.0,8.64,3.27,8.9,12.61,L,,yes
211,set015-3-09-2020-A1_211.txt,T2,A-1,A,1,15,0.5857687224862390,1283.090000000000,18.220700000000000,275.6400000000000,997.0200000000000,0.5466959808094630,2346.990000000000,1.3368085106375700,2020-03-09,10:32:00,11:09:00,2220.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.073,Y,25.1000151,-80.437522,156.0,7.7,3.36,9.15,12.65,L,,yes
212,set015-3-09-2020-A1_212.txt,T2,A-1,A,1,15,0.5796248048106330,218.96999999999800,8.7962,209.1999999999970,209.1999999999970,0.1110851820473910,1971.1900000000000,1.2566,2020-03-09,16:29:00,17:02:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.037000000000000000,N,25.1000151,-80.437522,,6.11,3.01,8.43,11.32,L,,yes
248,set015-3-09-2020-A1_248.txt,T2,A-1,A,1,15,0.44047486772450100,0.0,1.8849,0.0,0.0,0.0,2098.1100000000000,0.2991904761906840,2020-03-09,14:43:00,15:16:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.048,N,25.1820931,-80.36319380000000,,6.35,3.17,8.53,11.52,L,,yes
253,set015-3-09-2020-A1_253.txt,T2,A-1,A,1,15,0.4990665672928520,163.29000000000000,54.6621000000001,0.0,57.68000000000000,0.07081369177461390,2305.91,1.3658695652172800,2020-03-09,8:38:00,09:14:00,2160.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.084,Y,25.491362,-80.485821,34.0,7.68,3.76,10.4,14.34,L,,yes
293,set015-3-09-2020-A1_293.txt,T2,A-1,A,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2095.23,0.0,2020-03-09,15:54:00,16:28:00,2040.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.04,N,29.66200224,-82.347313,,6.05,3.11,7.79,10.78,L,wings torn at the end,yes
31,set015-3-09-2020-A1_31.txt,T2,A-1,A,1,15,0.5767748206775090,344.91999999999800,170.26929999999900,64.93000000000030,190.60999999999900,0.16178008752222000,2132.0300000000000,1.3089583333345200,2020-03-09,12:59:00,13:32:00,1980.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.075,Y,25.2565615,-80.3108042,114.0,8.12,3.25,8.28,11.71,L,,yes
311,set015-3-09-2020-A1_311.txt,T2,A-1,A,1,15,0.5104413029601430,735.7800000000010,23.875400000000000,0.0,678.0800000000000,0.35855502005292300,2052.07,1.3962222222199600,2020-03-09,12:23:00,12:58:00,2100.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.035,N,25.1000151,-80.437522,,6.22,3.03,8.05,11.38,L,wings torn at the end,yes
335,set015-3-09-2020-A1_335.txt,T2,A-1,A,1,15,0.5313093374815450,1258.0700000000000,29.53010000000000,104.21999999999900,790.0200000000000,0.588336801739658,2138.350000000000,1.3962222222199600,2020-03-09,11:48:00,12:23:00,2100.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,BUG: paint on antennae - will never fly,0.038,N,25.19515,-80.345916,,5.54,3.01,7.68,10.57,L,,yes
347,set015-3-09-2020-A1_347.txt,T2,A-1,A,1,15,0.5992139181354310,483.79,13.194300000000000,103.22000000000000,365.28000000000000,0.2119404031244110,2282.67,1.3962222222227900,2020-03-09,9:17:00,09:53:00,2160.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.056000000000000000,N,25.2275238,-80.3283788,,6.08,3.16,8.42,11.66,L,wings torn at the end,yes
395,set015-3-09-2020-A1_395.txt,T2,A-1,A,1,15,0.6709785810648500,1130.29,25.76030000000000,269.3600000000000,807.9000000000000,0.498577433911329,2267.03,1.3658695652172800,2020-03-09,9:53:00,10:30:00,2220.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.045,N,25.1000151,-80.437522,,5.98,3.18,8.23,11.41,L,wings torn at the end,yes
397,set015-3-09-2020-A1_397.txt,T2,A-1,A,1,15,0.5729657855301990,1952.0500000000000,4.3981,0.0,1951.3500000000000,0.9529865501501200,2048.350000000000,0.27081896551727500,2020-03-09,13:34:00,14:07:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.041000000000000000,N,25.1000151,-80.437522,,5.56,3.35,8.8,12.08,L,,yes
434,set015-3-09-2020-A1_434.txt,T2,A-1,A,1,15,0.5050363685530100,27.850000000000400,10.6811,0.0,17.840000000000100,0.012710220660384000,2191.150000000000,1.2566,2020-03-09,11:11:00,11:46:00,2100.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.032,N,25.27348850000000,-80.3040957,,6.3,2.99,7.93,11.11,L,,yes
120,set015-3-09-2020-A2_120.txt,T2,A-2,A,2,15,0.15813415126588500,0.0,1.8849,0.0,0.0,0.0,2186.4300000000000,0.10183144246353200,2020-03-09,11:49:00,12:23:00,2040.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.032,N,25.1284578,-80.4080913,,6.27,2.96,8.02,11.09,L,wings torn at the end,yes
124,set015-3-09-2020-A2_124.txt,T2,A-2,A,2,15,0.3269099941661850,8874.830000000000,2631.9486999999800,0.0,5445.810000000000,0.4503465070455840,19706.67,0.50264,2020-03-09,14:44:00,17:18:30,9270.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,BC,,0.042,N,25.1820931,-80.36319380000000,,6.44,3.09,8.24,11.42,L,,yes
139,set015-3-09-2020-A2_139.txt,T2,A-2,A,2,15,0.2896734885717370,587.6400000000000,6.2830000000000000,0.0,580.5500000000000,0.2503376090040430,2347.390000000000,0.32056122448979,2020-03-09,10:33:00,11:09:00,2160.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.035,N,25.1755702,-80.36780089,,5.75,2.92,7.78,10.93,L,,yes
214,set015-3-09-2020-A2_214.txt,T2,A-2,A,2,15,0.38791734379509500,3909.14,1497.2389000000400,0.0,3909.14,0.9328821422349710,4190.3900000000000,0.519256198347482,2020-03-09,12:24:00,13:32:00,4080.0,F,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.067,Y,25.1000151,-80.437522,36.0,7.98,3.57,8.95,12.72,L,,yes
221,set015-3-09-2020-A2_221.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,1996.2300000000000,0.0,2020-03-09,13:35:00,14:07:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.08800000000000000,Y,25.27348850000000,-80.3040957,138.0,7.4,3.34,8.49,12.06,LS,,yes
269,set015-3-09-2020-A2_269.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2282.4300000000000,0.0,2020-03-09,9:18:00,09:53:00,2100.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.08,Y,27.298631,-81.36615,103.0,6.98,3.71,9.85,13.5,L,,yes
313,set015-3-09-2020-A2_313.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2190.4700000000000,0.0,2020-03-09,11:12:00,11:46:00,2040.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.032,N,25.1000151,-80.437522,,5.63,3.02,8.2,11.33,L,,yes
428,set015-3-09-2020-A2_428.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2266.670000000000,0.0,2020-03-09,9:54:00,10:30:00,2160.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.06,Y,25.19515,-80.345916,148.0,6.35,3.03,7.38,10.93,L,,yes
432,set015-3-09-2020-A2_432.txt,T2,A-2,A,2,15,0.2368970536488070,1943.98,432.27040000000600,0.0,1943.98,0.9049554267625620,2148.150000000000,0.4053548387098680,2020-03-09,14:08:00,14:43:00,2100.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.038,N,25.27348850000000,-80.3040957,,6.59,2.96,7.87,11.05,L,,yes
5,set015-3-09-2020-A2_5.txt,T2,A-2,A,2,15,0.0,0.0,0.6283,0.0,0.0,0.0,2313.07,0.0,2020-03-09,8:39:00,09:14:00,2100.0,F,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.1,Y,24.9735748,-80.5539224,209.0,7.47,3.32,8.33,11.89,L,,yes
261,set015-3-09-2020-A3_261.txt,T2,A-3,A,3,15,0.5170697442794390,1487.38,749.5618999999960,0.0,1487.38,0.6078406532106790,2446.99,0.6041346153846370,2020-03-09,9:55:00,10:35:00,2400.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.042,N,27.298631,-81.36615,,5.41,3.01,8.68,11.48,L,,yes
344,set015-3-09-2020-A3_344.txt,T2,A-3,A,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2168.4700000000000,0.0,2020-03-09,10:35:00,11:09:00,2040.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,BUG: times where fly in place ,0.033,N,25.1755702,-80.36780089,,5.85,2.76,6.05,9.38,LS,,yes
390,set015-3-09-2020-A3_390.txt,T2,A-3,A,3,15,0.0,0.0,0.6283,0.0,0.0,0.0,2320.59,0.0,2020-03-09,8:39:00,09:14:00,2100.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.065,Y,24.96424,-80.5673321,133.0,7.26,2.99,6.67,10.01,LS,,yes
406,set015-3-09-2020-A3_406.txt,T2,A-3,A,3,15,0.2898422219076360,31524.06,8652.947600001880,0.0,22585.15,0.9726469033732490,32410.59,1.282244897964520,2020-03-09,11:13:00,20:12:35,32375.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,BC,,0.035,N,25.1000151,-80.437522,,5.98,3.12,8.4,11.48,L,,yes
431,set015-3-09-2020-A3_431.txt,T2,A-3,A,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2281.31,0.0,2020-03-09,9:19:00,09:53:00,2040.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.039,N,25.27348850000000,-80.3040957,,6.13,3.22,8.68,11.83,L,,yes
104,set015-3-09-2020-A4_104.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,1960.7900000000000,0.0,2020-03-09,16:30:00,17:02:00,1920.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.056000000000000000,N,24.9735748,-80.5539224,,6.83,3.36,8.61,12.01,L,wings torn at the end,yes
146,set015-3-09-2020-A4_146.txt,T2,A-4,A,4,15,0.1726809852246240,0.0,1.8849,0.0,0.0,0.0,2185.4700000000000,0.1886786786786830,2020-03-09,11:14:00,11:46:00,1920.0,M,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.027000000000000000,N,25.286747000000000,-80.290592,,5.42,2.7,7.2,10.15,L,wings torn at the end,yes
184,set015-3-09-2020-A4_184.txt,T2,A-4,A,4,15,0.15432101359063400,7.3799999999992000,6.2830000000000000,0.0,7.3799999999992000,0.003726011905062020,1980.67,0.1454398148148250,2020-03-09,12:25:00,12:58:00,1980.0,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.029000000000000000,N,28.7963435,-81.8778849,,5.35,2.92,7.45,10.24,L,,yes
213,set015-3-09-2020-A4_213.txt,T2,A-4,A,4,15,0.3235381576686780,2057.880000000000,6.9113000000000000,0.0,793.9600000000010,0.9350812223105770,2200.75,0.4245270270271520,2020-03-09,13:00:00,13:32:00,1920.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.044000000000000000,N,25.1000151,-80.437522,,5.99,3.16,8.02,11.12,L,wings torn at the end,yes
222,set015-3-09-2020-A4_222.txt,T2,A-4,A,4,15,0.6159803921587960,0.0,1.8849,0.0,0.0,0.0,1944.510000000000,0.0,2020-03-09,13:35:00,14:07:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.128,Y,25.27348850000000,-80.3040957,330.0,7.61,3.82,9.8,13.86,L,,yes
228,set015-3-09-2020-A4_228.txt,T2,A-4,A,4,15,0.2233062789130390,3492.51,734.4826999999970,0.0,3492.51,0.7691753714825610,4540.59,1.1854716981137800,2020-03-09,9:20:00,10:31:00,4260.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,BC,,0.041000000000000000,N,25.19515,-80.345916,,6.39,3.18,8.41,11.86,L,,yes
231,set015-3-09-2020-A4_231.txt,T2,A-4,A,4,15,0.2782823862870950,25.840000000000200,10.6811,0.0,17.170000000000100,0.011096462787771700,2328.67,0.9817187499999990,2020-03-09,8:40:00,09:14:00,2040.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.039,N,25.2565615,-80.3108042,,5.94,2.89,7.83,11.0,L,,yes
259,set015-3-09-2020-A4_259.txt,T2,A-4,A,4,15,0.5059835922379670,8.06000000000131,4.3981,0.0,8.06000000000131,0.003844411056259720,2096.5500000000000,1.336808510645330,2020-03-09,15:55:00,16:28:00,1980.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.029000000000000000,N,25.491362,-80.485821,,5.19,2.68,7.12,9.99,L,,yes
330,set015-3-09-2020-A4_330.txt,T2,A-4,A,4,15,0.2256499891274120,10.110000000000600,2.5132,0.0,10.110000000000600,0.004703660108217020,2149.3900000000000,0.4245270270271520,2020-03-09,14:09:00,14:41:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.094,Y,25.27348850000000,-80.3040957,323.0,8.54,3.5,9.35,13.05,L,,yes
339,set015-3-09-2020-A4_339.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2048.3100000000000,0.0,2020-03-09,14:45:00,15:16:00,1860.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.092,Y,25.2565615,-80.3108042,49.0,7.84,3.49,9.01,12.59,L,,yes
354,set015-3-09-2020-A4_354.txt,T2,A-4,A,4,15,0.4819012035118820,0.0,3.1415,0.0,0.0,0.0,2243.2700000000000,0.2882110091745140,2020-03-09,11:50:00,12:23:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.031,N,25.1820931,-80.36319380000000,,5.47,2.72,6.73,9.77,L,wings torn at the end,yes
388,set015-3-09-2020-A4_388.txt,T2,A-4,A,4,15,0.24106883564298600,667.1600000000000,155.8184000000000,0.0,667.1600000000000,0.3091637897078240,2157.9500000000000,0.4393706293716580,2020-03-09,15:19:00,15:52:00,1980.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.049,N,24.96424,-80.5673321,,6.23,3.11,8.31,11.45,L,,yes
418,set015-3-09-2020-A4_418.txt,T2,A-4,A,4,15,0.14476958525345100,0.0,1.8849,0.0,0.0,0.0,2355.95,0.0,2020-03-09,10:34:00,11:09:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.043,N,25.1820931,-80.36319380000000,,6.56,2.91,8.02,11.22,L,,yes
130,set015-3-09-2020-B1_130.txt,T2,B-1,B,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2395.39,0.0,2020-03-09,8:41:00,09:14:00,1980.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.054000000000000000,Y,25.2565615,-80.3108042,7.0,9.02,3.71,9.47,13.43,L,,yes
25,set015-3-09-2020-B1_25.txt,T2,B-1,B,1,15,0.3187433850780520,4308.380000000000,1343.9337000000200,0.0,4308.380000000000,0.9410662292303290,4578.190000000000,0.5764220183485470,2020-03-09,9:21:00,10:36:00,4500.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.059000000000000000,N,25.27348850000000,-80.3040957,,8.03,3.42,9.08,12.77,L,,yes
7,set015-3-09-2020-B1_7.txt,T2,B-1,B,1,15,0.26961862120137200,40806.930000000000,10887.182400003000,0.0,22027.51,0.9910514508787890,41175.39,0.5511403508770350,2020-03-09,10:37:00,22:03:40,41200.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.105,Y,24.96424,-80.5673321,8.0,8.19,3.64,9.3,13.02,L,,yes
188,set015-3-09-2020-B2_188.txt,T2,B-2,B,2,15,0.0,0.0,0.0,0.0,0.0,0.0,1948.1900000000000,0.0,2020-03-09,16:31:00,17:02:00,1860.0,F,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.052000000000000000,Y,28.7963435,-81.8778849,148.0,6.17,2.97,8.04,11.35,L,,yes
249,set015-3-09-2020-B2_249.txt,T2,B-2,B,2,15,0.2633985314921860,1267.8000000000000,324.83110000000100,0.0,1267.8000000000000,0.6040278049082620,2098.91,0.4552898550721280,2020-03-09,15:56:00,16:28:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.039,N,25.1820931,-80.36319380000000,,5.95,3.11,8.26,11.56,L,,yes
268,set015-3-09-2020-B2_268.txt,T2,B-2,B,2,15,0.20730188764647200,25368.7,5025.771700000090,92.22000000000120,23793.74,0.9756490590869040,26001.87,0.566036036036203,2020-03-09,8:41:00,15:51:00,25800.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.036000000000000000,N,27.298631,-81.36615,,5.58,2.84,7.8,10.96,L,,yes
147,set015-3-09-2020-B3_147.txt,T2,B-3,B,3,15,0.28480507749458800,23268.27,10572.404100002800,0.0,19962.55,0.5652155958633930,41167.07,1.3962222222199600,2020-03-09,10:38:00,21:27:59,38999.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,C,,0.052000000000000000,Y,25.286747000000000,-80.290592,56.0,8.04,3.32,8.36,11.72,L,,yes
17,set015-3-09-2020-B3_17.txt,T2,B-3,B,3,15,0.33905313410806600,616.1600000000000,8.167900000000000,0.0,592.72,0.2564309584947750,2402.83,1.23196078431373,2020-03-09,8:42:00,09:14:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.041000000000000000,N,25.1284578,-80.4080913,,6.18,3.03,8.04,10.94,L,,yes
319,set015-3-09-2020-B3_319.txt,T2,B-3,B,3,15,0.2201223181196910,1147.79,248.8067999999990,0.0,1147.79,0.4869975857811420,2356.87,0.3951572327043660,2020-03-09,9:58:00,10:30:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,Y,CB,,0.065,Y,25.1284578,-80.4080913,70.0,7.84,3.37,8.61,12.22,L,,yes
49,set015-3-09-2020-B3_49.txt,T2,B-3,B,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2222.19,0.0,2020-03-09,9:22:00,09:53:00,1860.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.051,N,25.491362,-80.485821,,6.01,3.3,8.34,11.64,L,wings torn at the end,yes
101,set015-3-09-2020-B4_101.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2164.3900000000000,0.0,2020-03-09,15:20:00,15:52:00,1920.0,F,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.064,Y,24.9735748,-80.5539224,130.0,7.01,3.68,9.23,13.04,L,wings torn at the end,yes
118,set015-3-09-2020-B4_118.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2269.350000000000,0.0,2020-03-09,10:39:00,11:09:00,1800.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.039,N,25.1284578,-80.4080913,,5.57,3.01,8.53,11.47,L,,yes
20,set015-3-09-2020-B4_20.txt,T2,B-4,B,4,15,0.7558838792808830,29.19000000000010,14.450900000000000,0.0,25.98000000000000,0.012110475416025300,2410.31,1.3658695652172800,2020-03-09,8:42:00,09:14:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.105,Y,25.1284578,-80.4080913,55.0,8.73,3.59,9.71,13.59,L,,yes
200,set015-3-09-2020-B4_200.txt,T2,B-4,B,4,15,0.15432329836285600,1590.0600000000000,483.7910000000080,0.0,1434.040000000000,0.2453739496770910,6480.150000000000,0.860684931507364,2020-03-09,11:51:00,13:12:00,4860.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.035,N,29.66200224,-82.347313,,5.67,2.97,8.31,11.47,L,,yes
24,set015-3-09-2020-B4_24.txt,T2,B-4,B,4,15,0.2883967388705230,81.97999999999590,22.61880000000000,0.0,43.82999999999810,0.042390804122216600,1933.91,0.44878571428524800,2020-03-09,14:46:00,15:16:00,1800.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.037000000000000000,N,25.27348850000000,-80.3040957,,6.07,3.24,8.4,11.4,L,,yes
323,set015-3-09-2020-B4_323.txt,T2,B-4,B,4,15,0.26166165068937100,2710.290000000000,696.1563999999990,0.0,2710.290000000000,0.6523415593386780,4154.710000000000,0.35100558659200800,2020-03-09,13:36:00,14:41:00,3900.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.037000000000000000,N,25.27348850000000,-80.3040957,,6.41,3.02,8.13,11.12,L,,yes
360,set015-3-09-2020-B4_360.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,1938.4700000000000,0.0,2020-03-09,16:32:00,17:02:00,1800.0,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.10800000000000000,Y,25.1820931,-80.36319380000000,256.0,8.5,3.28,8.65,12.35,L,,yes
391,set015-3-09-2020-B4_391.txt,T2,B-4,B,4,15,0.35611552798185300,1429.0,503.89660000000800,0.0,1429.0,0.7083690657360550,2017.3100000000000,0.5150000000002760,2020-03-09,11:15:00,11:46:00,1860.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.055,N,24.96424,-80.5673321,,8.53,3.3,8.48,11.98,L,,yes
63,set015-3-09-2020-B4_63.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2101.950000000000,0.0,2020-03-09,15:57:00,16:28:00,1860.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.087,Y,27.896740300000000,-81.58046540000000,144.0,7.75,3.58,9.34,13.26,L,,yes
87,set015-3-09-2020-B4_87.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2222.99,0.0,2020-03-09,9:23:00,09:53:00,1800.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.037000000000000000,N,29.66200224,-82.347313,,5.65,3.05,8.35,11.34,L,,yes
9,set015-3-09-2020-B4_9.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2355.350000000000,0.0,2020-03-09,9:59:00,10:30:00,1860.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.049,N,24.96424,-80.5673321,,6.1,3.39,9.06,12.14,L,,yes
1,set016-3-10-2020-A1_1.txt,T2,A-1,A,1,16,0.5190317982544990,322.8300000000000,157.07500000000000,0.0,322.8300000000000,0.1468938121954220,2197.71,0.5609821428571980,2020-03-10,8:02:00,08:36:00,2040.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.039,N,24.9735748,-80.5539224,,5.5,3.18,8.39,11.83,L,wings torn at the end,yes
250,set016-3-10-2020-A1_250.txt,T2,A-1,A,1,16,0.0,0.0,0.0,0.0,0.0,0.0,1916.790000000000,0.0,2020-03-10,10:18:00,10:49:00,1860.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.041000000000000000,N,25.1820931,-80.36319380000000,,5.79,3.06,8.16,11.14,L,,yes
353,set016-3-10-2020-A1_353.txt,T2,A-1,A,1,16,0.19087475874355300,28588.380000000000,4771.938499999970,60.52999999999880,11479.88,0.7869570782666150,36327.75,0.5817592592592980,2020-03-10,11:57:00,19:59:11,28931.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.038,N,25.1820931,-80.36319380000000,,6.43,3.27,8.85,11.84,L,,yes
401,set016-3-10-2020-A1_401.txt,T2,A-1,A,1,16,0.0,0.0,0.0,0.0,0.0,0.0,2123.91,0.0,2020-03-10,11:21:00,11:56:00,2100.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.09700000000000000,Y,24.96424,-80.5673321,30.0,9.01,3.77,10.53,13.86,L,,yes
54,set016-3-10-2020-A1_54.txt,T2,A-1,A,1,16,0.0,0.0,0.0,0.0,0.0,0.0,1884.83,0.0,2020-03-10,10:50:00,11:21:00,1860.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.07200000000000000,Y,27.298631,-81.36615,89.0,6.44,3.38,9.42,12.99,L,,yes
71,set016-3-10-2020-A1_71.txt,T2,A-1,A,1,16,0.2104615585475870,4569.460000000000,856.3728999999910,0.0,3123.49,0.8104365346107940,5638.27,0.5108130081300740,2020-03-10,8:38:00,09:58:00,4800.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.031,N,28.7963435,-81.8778849,,5.32,2.94,7.39,10.85,L,,yes
14,set016-3-10-2020-A2_14.txt,T2,A-2,A,2,16,0.0,0.0,0.0,0.0,0.0,0.0,2075.9500000000000,0.0,2020-03-10,13:06:00,13:40:00,2040.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.029000000000000000,N,25.1000151,-80.437522,,5.25,2.72,7.87,10.31,L,,yes
203,set016-3-10-2020-A2_203.txt,T2,A-2,A,2,16,0.0,0.0,0.0,0.0,0.0,0.0,3025.670000000000,0.0,2020-03-10,11:58:00,12:33:00,2100.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.047,N,24.9735748,-80.5539224,,5.82,3.34,8.52,11.93,L,,yes
